"Plasma_lipid","Intestinal_ba","bicor","adj_pval"
"TG.52.7.FA22.6","a-MCA",-0.784559225250969,0.00905986115444758
"TG.52.8.FA16.1","a-MCA",-0.318589205081357,0.281998049579739
"TG.52.8.FA18.2","a-MCA",0.534495705238291,0.238170390781358
"TG.53.0.FA16.0","a-MCA",0.514789294085214,0.024081202979479
"TG.53.1.FA16.0","a-MCA",-0.111707647024828,0.84219978155
"TG.53.1.FA17.0","a-MCA",-0.331154026760536,0.237087167945188
"TG.53.1.FA18.0","a-MCA",-0.281344069528823,0.350139069716074
"TG.53.1.FA18.1","a-MCA",-0.26704936235539,0.385105925197091
"TG.53.2.FA16.0","a-MCA",-0.12249925066164,0.813165826170202
"TG.53.2.FA17.0","a-MCA",-0.379347780889686,0.15005224273446
"TG.53.2.FA18.1","a-MCA",-0.268394962706235,0.382368725039927
"TG.53.2.FA18.2","a-MCA",0.397932055067057,0.123045609722215
"TG.53.3.FA16.0","a-MCA",0.33367145581472,0.232060496423192
"TG.53.3.FA17.0","a-MCA",0.222978792250412,0.509661207580261
"TG.53.3.FA18.2","a-MCA",0.373739184709221,0.157670787885395
"TG.53.4.FA16.0","a-MCA",0.558336313219973,0.0142915228153771
"TG.53.4.FA17.0","a-MCA",0.522938415233415,0.0454994502246988
"TG.53.4.FA18.2","a-MCA",0.560961858718604,0.0100879438432405
"TG.53.4.FA18.3","a-MCA",0.316216540188561,0.334145305215553
"TG.53.4.FA20.4","a-MCA",-0.222486212733365,0.966593297925766
"TG.53.5.FA20.4","a-MCA",-0.444915375868172,0.478719082198093
"TG.53.6.FA20.4","a-MCA",-0.289834548817681,0.921900312477892
"TG.54.0.FA16.0","a-MCA",0.238514821769396,0.465521687261096
"TG.54.0.FA18.0","a-MCA",-0.27705185267265,0.360636488889427
"TG.54.1.FA16.0","a-MCA",-0.261510721806545,0.401160902305085
"TG.54.1.FA18.0","a-MCA",-0.329971948429053,0.239052781457868
"TG.54.1.FA18.1","a-MCA",-0.385160939728542,0.14103128219124
"TG.54.1.FA20.0","a-MCA",0.21570680017139,0.532227965843023
"TG.54.1.FA20.1","a-MCA",-0.256407847804021,0.41438413325853
"TG.54.2.FA16.0","a-MCA",-0.255497681452371,0.417203926944459
"TG.54.2.FA18.0","a-MCA",-0.364143046848519,0.174283263066168
"TG.54.2.FA18.1","a-MCA",-0.402471765826175,0.116531704070915
"TG.54.2.FA18.2","a-MCA",0.308411881796048,0.285183240148621
"TG.54.2.FA20.0","a-MCA",0.467355010113085,0.0493193583759139
"TG.54.2.FA20.1","a-MCA",-0.288665375373659,0.331802244355775
"TG.54.2.FA20.2","a-MCA",-0.279803852937269,0.407598489905832
"TG.54.3.FA16.0","a-MCA",0.194778670001125,0.594658245329437
"TG.54.3.FA16.1","a-MCA",-0.390092261488425,0.134163813056017
"TG.54.3.FA18.0","a-MCA",0.291797158625705,0.324385871690021
"TG.54.3.FA18.1","a-MCA",-0.41318994310893,0.101982320072206
"TG.54.3.FA18.2","a-MCA",0.324318319973991,0.250416355940809
"TG.54.3.FA18.3","a-MCA",0.0906204568817743,1
"TG.54.3.FA20.1","a-MCA",0.232628901736282,0.481510311517015
"TG.54.3.FA20.2","a-MCA",-0.423713726403178,0.0898781127146054
"TG.54.3.FA20.3","a-MCA",-0.440219014517295,0.0990209616372069
"TG.54.4.FA16.0","a-MCA",0.0312946625613501,1
"TG.54.4.FA16.1","a-MCA",-0.148423472544962,0.73354750938796
"TG.54.4.FA18.0","a-MCA",0.458794639533699,0.0555960140579982
"TG.54.4.FA18.1","a-MCA",0.304563499240605,0.294717582124219
"TG.54.4.FA18.2","a-MCA",0.424184532182408,0.0891767381992423
"TG.54.4.FA18.3","a-MCA",0.49726210544707,0.0430909020365198
"TG.54.4.FA20.1","a-MCA",0.211015060236004,0.555189382499548
"TG.54.4.FA20.2","a-MCA",0.219102732676873,0.520872921646393
"TG.54.4.FA20.3","a-MCA",-0.294496225842693,0.317122128373087
"TG.54.4.FA20.4","a-MCA",-0.0210522281171231,1
"TG.54.4.FA22.1","a-MCA",-0.285704584611849,0.518793160530546
"TG.54.4.FA22.4","a-MCA",-0.642695952054657,0.8684825236829
"TG.54.5.FA16.0","a-MCA",0.395762081500974,0.126358691978982
"TG.54.5.FA16.1","a-MCA",-0.268778551410206,0.38179944528205
"TG.54.5.FA18.0","a-MCA",0.525290107594191,0.0394246245247571
"TG.54.5.FA18.1","a-MCA",0.537903663731131,0.0160783281051441
"TG.54.5.FA18.2","a-MCA",0.474869484575432,0.0440952449002489
"TG.54.5.FA18.3","a-MCA",0.573794369014664,0.00790891681034698
"TG.54.5.FA20.2","a-MCA",0.441146333926468,0.144643106421151
"TG.54.5.FA20.3","a-MCA",0.140813237963677,0.755888508134559
"TG.54.5.FA20.4","a-MCA",0.142046816143524,0.752601982280467
"TG.54.5.FA20.5","a-MCA",0.600049973947546,0.04231285584654
"TG.54.5.FA22.1","a-MCA",0.644084998576194,0.225898213249789
"TG.54.5.FA22.4","a-MCA",0.106735160609579,0.978406242784646
"TG.54.5.FA22.5","a-MCA",0.0598780347394909,0.978203138146058
"TG.54.6.FA16.0","a-MCA",0.59929890361127,0.00440705720951467
"TG.54.6.FA16.1","a-MCA",0.124172303552989,0.809449357772581
"TG.54.6.FA18.1","a-MCA",0.207190485244586,0.566730633831274
"TG.54.6.FA18.2","a-MCA",0.0187788952934417,1
"TG.54.6.FA18.3","a-MCA",0.287355443453249,0.366695026133807
"TG.54.6.FA20.3","a-MCA",0.248450138567868,0.478719082198093
"TG.54.6.FA20.4","a-MCA",0.579199492974959,0.00811791851975143
"TG.54.6.FA20.5","a-MCA",0.527169860687474,0.0218532827391766
"TG.54.6.FA22.5","a-MCA",-0.305532790641774,0.370021486432974
"TG.54.6.FA22.6","a-MCA",0.447724343546058,0.0645078061406991
"TG.54.7.FA16.1","a-MCA",0.52352955887787,0.0232595648793153
"TG.54.7.FA18.1","a-MCA",0.408961249992015,0.115240260128885
"TG.54.7.FA18.2","a-MCA",0.149473032540236,0.828613352337217
"TG.54.7.FA18.3","a-MCA",0.229387761703874,0.640986876411586
"TG.54.7.FA20.4","a-MCA",0.548391968264639,0.0285791334929302
"TG.54.7.FA20.5","a-MCA",0.0728464241465434,0.943708591431054
"TG.54.7.FA22.5","a-MCA",0.147625383053089,0.853392362001638
"TG.54.7.FA22.6","a-MCA",0.185928360019661,0.640986876411586
"TG.54.8.FA18.2","a-MCA",0.530525602814954,0.0369081497350422
"TG.54.8.FA18.3","a-MCA",0.540266443306789,0.369785668156807
"TG.54.8.FA20.4","a-MCA",0.1952774902673,0.98455083941148
"TG.54.8.FA20.5","a-MCA",0.165828060020316,0.743583864703356
"TG.54.8.FA22.6","a-MCA",0.436634304750748,0.11194645088516
"TG.55.1.FA16.0","a-MCA",0.201678348513184,0.584317851001346
"TG.55.1.FA18.1","a-MCA",0.489677014403628,0.0358790996453442
"TG.55.2.FA18.1","a-MCA",-0.27403411002899,0.368779036621117
"TG.55.2.FA18.2","a-MCA",0.157939885684653,0.720666475307426
"TG.55.3.FA18.1","a-MCA",-0.272979970001082,0.370165567310727
"TG.55.3.FA18.2","a-MCA",0.463357481354385,0.0568471715309313
"TG.55.4.FA18.1","a-MCA",0.0890160569808357,0.900828379416761
"TG.55.4.FA18.2","a-MCA",0.565063019054756,0.00925460558183719
"TG.55.5.FA18.1","a-MCA",0.547760778893446,0.0134083349422466
"TG.55.5.FA18.2","a-MCA",0.557651652201193,0.0165713962948556
"TG.55.5.FA20.4","a-MCA",-0.639198993976025,0.110786937249475
"TG.55.7.FA15.0","a-MCA",0.107753096219332,0.851882570004735
"TG.55.7.FA22.6","a-MCA",0.230158081486419,0.541323498928995
"TG.56.1.FA16.0","a-MCA",0.233907065174462,0.518879015950535
"TG.56.1.FA18.1","a-MCA",-0.112736356458984,0.843269801191519
"TG.56.10.FA18.2","a-MCA",0.511954674375303,0.0253225797513118
"TG.56.2.FA16.0","a-MCA",-0.0987278632043043,0.879741626563453
"TG.56.2.FA18.0","a-MCA",-0.277457829018419,0.369417045668688
"TG.56.2.FA20.0","a-MCA",0.0268313176231355,1
"TG.56.2.FA20.1","a-MCA",-0.220967548129741,0.515752134854902
"TG.56.3.FA16.0","a-MCA",0.186348709533986,0.673791172277048
"TG.56.3.FA18.0","a-MCA",-0.0203863980156654,1
"TG.56.3.FA18.1","a-MCA",-0.412105215849423,0.103577679538741
"TG.56.3.FA18.2","a-MCA",0.274831171130864,0.366311124568582
"TG.56.3.FA20.0","a-MCA",0.541828074603818,0.0169346696298907
"TG.56.3.FA20.1","a-MCA",-0.392226089400329,0.130932011439295
"TG.56.3.FA20.2","a-MCA",-0.398750758333611,0.137724793952444
"TG.56.4.FA16.0","a-MCA",-0.510035415260287,0.0393620578847175
"TG.56.4.FA18.0","a-MCA",0.0413692215332854,1
"TG.56.4.FA18.1","a-MCA",-0.0585395899556094,0.975226534177863
"TG.56.4.FA18.2","a-MCA",0.366842521097858,0.169906770462947
"TG.56.4.FA20.1","a-MCA",0.395550496083086,0.126467342269755
"TG.56.4.FA20.2","a-MCA",-0.442326222787644,0.0694671621389265
"TG.56.4.FA20.3","a-MCA",-0.408830665212829,0.131821770568049
"TG.56.4.FA20.4","a-MCA",0.0260205080569503,1
"TG.56.4.FA22.4","a-MCA",-1,NA
"TG.56.5.FA16.0","a-MCA",-0.0712668875440431,0.950776258247673
"TG.56.5.FA18.0","a-MCA",0.367713401134328,0.197300742029222
"TG.56.5.FA18.1","a-MCA",-0.0760094219047495,0.932320713149041
"TG.56.5.FA18.2","a-MCA",0.554566985012466,0.0134101158689886
"TG.56.5.FA20.1","a-MCA",0.563546524143173,0.0258582056218421
"TG.56.5.FA20.2","a-MCA",0.441638572720907,0.077155146667839
"TG.56.5.FA20.3","a-MCA",-0.284040814820233,0.342659225093662
"TG.56.5.FA20.4","a-MCA",0.220284104762931,0.53819423797253
"TG.56.5.FA22.4","a-MCA",-0.196426437676488,0.60640300808471
"TG.56.5.FA22.5","a-MCA",0.0351429455234433,1
"TG.56.6.FA16.0","a-MCA",0.426712484460541,0.107709458570953
"TG.56.6.FA18.0","a-MCA",0.565954374695432,0.0191068780291653
"TG.56.6.FA18.1","a-MCA",0.330602088718161,0.238112726678527
"TG.56.6.FA18.2","a-MCA",0.544798242684037,0.0184377123419672
"TG.56.6.FA18.3","a-MCA",0.432344104827373,0.168091786104882
"TG.56.6.FA20.2","a-MCA",0.767992490386901,0.00241362575633501
"TG.56.6.FA20.3","a-MCA",0.253099030084983,0.434149133717171
"TG.56.6.FA20.4","a-MCA",0.299628645754023,0.31498119140899
"TG.56.6.FA20.5","a-MCA",0.742903342784443,0.00330986443407839
"TG.56.6.FA22.4","a-MCA",0.43177229809022,0.0939433493542683
"TG.56.6.FA22.5","a-MCA",0.298350409955722,0.308444593405766
"TG.56.6.FA22.6","a-MCA",0.440048964598341,0.0849347240698543
"TG.56.7.FA16.0","a-MCA",0.529694460411134,0.0209618492553509
"TG.56.7.FA16.1","a-MCA",0.159604594176521,0.799243584679089
"TG.56.7.FA18.0","a-MCA",0.309108679713272,0.337626918643288
"TG.56.7.FA18.1","a-MCA",0.522763532827525,0.020991201054452
"TG.56.7.FA18.2","a-MCA",0.260586215655672,0.459235441035499
"TG.56.7.FA18.3","a-MCA",0.454832915753027,0.0828966575873686
"TG.56.7.FA20.3","a-MCA",0.640958129177933,0.0110345899420651
"TG.56.7.FA20.4","a-MCA",0.600028572918667,0.00509754695942
"TG.56.7.FA20.5","a-MCA",0.504078488513048,0.0352797124141824
"TG.56.7.FA22.4","a-MCA",0.297521734044189,0.626928496157796
"TG.56.7.FA22.5","a-MCA",0.45639042597816,0.057479653532882
"TG.56.7.FA22.6","a-MCA",0.50014027351784,0.0305520991069616
"TG.56.8.FA16.0","a-MCA",0.183943068470143,0.627911183100877
"TG.56.8.FA16.1","a-MCA",0.42535029354832,0.126988749644842
"TG.56.8.FA18.1","a-MCA",0.506223322041968,0.0277262818727112
"TG.56.8.FA18.2","a-MCA",0.0739840861850196,0.940322979393215
"TG.56.8.FA18.3","a-MCA",0.516842521733673,0.0289749028809691
"TG.56.8.FA20.4","a-MCA",0.349280952593475,0.201869934916672
"TG.56.8.FA20.5","a-MCA",0.101521508108323,0.873460658000968
"TG.56.8.FA22.5","a-MCA",0.668541660483027,0.00407946028989393
"TG.56.8.FA22.6","a-MCA",0.172463489218591,0.664548780439819
"TG.56.9.FA18.3","a-MCA",0.815881126966221,0.00143226303032942
"TG.56.9.FA20.4","a-MCA",0.702290402951593,0.0357259795543261
"TG.56.9.FA20.5","a-MCA",0.0484371046483575,1
"TG.56.9.FA22.6","a-MCA",0.277608129320555,0.413027614099426
"TG.57.10.FA22.6","a-MCA",-0.803330063750447,0.749707223642985
"TG.57.2.FA18.1","a-MCA",0.534030874663854,0.0172336590409096
"TG.57.3.FA18.2","a-MCA",0.193130982913075,0.674226608985391
"TG.58.10.FA18.2","a-MCA",0.154866657013423,0.749272005317855
"TG.58.10.FA20.4","a-MCA",0.79264462367601,0.00186030345743925
"TG.58.10.FA20.5","a-MCA",0.894976402086104,0.000680330259773697
"TG.58.10.FA22.5","a-MCA",0.560567399112671,0.202483313007017
"TG.58.10.FA22.6","a-MCA",0.0237876206878697,1
"TG.58.2.FA18.1","a-MCA",-0.177902514408368,0.664175097988427
"TG.58.3.FA18.1","a-MCA",-0.272724585168145,0.37069768180663
"TG.58.5.FA18.1","a-MCA",-0.498647650366581,0.0346376773727214
"TG.58.6.FA16.0","a-MCA",-0.249188075326669,0.802134186466474
"TG.58.6.FA18.0","a-MCA",-0.0899670172408438,1
"TG.58.6.FA18.1","a-MCA",-0.166914915409742,0.711501581890694
"TG.58.6.FA20.4","a-MCA",-0.291026451400325,0.641315567825272
"TG.58.6.FA22.4","a-MCA",-0.217819583245079,0.554833026274513
"TG.58.6.FA22.5","a-MCA",0.144367138270933,0.824251073891337
"TG.58.7.FA16.0","a-MCA",0.353462712653113,0.353255036405183
"TG.58.7.FA18.0","a-MCA",0.450724744219595,0.247639150508244
"TG.58.7.FA18.1","a-MCA",0.371683386952114,0.189575998633051
"TG.58.7.FA18.2","a-MCA",0.858744693487663,0.000898243769868658
"TG.58.7.FA20.4","a-MCA",0.248891940416912,0.605167906231698
"TG.58.7.FA22.4","a-MCA",0.301452294816585,0.517684669681
"TG.58.7.FA22.5","a-MCA",0.301019859470263,0.311706343348854
"TG.58.7.FA22.6","a-MCA",0.438568538537961,0.0801548967339696
"TG.58.8.FA18.1","a-MCA",0.513271556382513,0.0246888263282893
"TG.58.8.FA18.2","a-MCA",0.530763744370603,0.137158459869048
"TG.58.8.FA20.3","a-MCA",-0.455586720093197,0.360252679660967
"TG.58.8.FA20.4","a-MCA",0.079900611367781,0.955334714658654
"TG.58.8.FA22.5","a-MCA",0.600221737839083,0.0084602641667578
"TG.58.8.FA22.6","a-MCA",0.516421248291984,0.0233774238755531
"TG.58.9.FA18.1","a-MCA",0.537096065604221,0.0163552935500776
"TG.58.9.FA18.2","a-MCA",0.439870944275474,0.157038164456661
"TG.58.9.FA20.4","a-MCA",0.173427793382426,0.824274396952095
"TG.58.9.FA22.5","a-MCA",0.749282058097842,0.00162502645797403
"TG.58.9.FA22.6","a-MCA",0.095468939079672,0.895441438180383
"TG.60.10.FA22.5","a-MCA",-0.0599638558706623,1
"TG.60.10.FA22.6","a-MCA",0.216923348297283,0.762391142079068
"TG.60.11.FA22.5","a-MCA",0.482018587212623,0.347442892522918
"TG.60.11.FA22.6","a-MCA",0.645160716817312,0.0393218837128262
"TG.60.12.FA22.6","a-MCA",0.561622439227768,0.077901882168376
"CE.12.0","b-MCA",-0.189450338865276,0.610737443459603
"CE.14.0","b-MCA",-0.22511768816804,0.503269327977591
"CE.14.1","b-MCA",-0.121770526251402,0.815323110788541
"CE.15.0","b-MCA",-0.207976770134005,0.555084710423922
"CE.16.0","b-MCA",-0.300915076523625,0.301844861439595
"CE.16.1","b-MCA",-0.291122717595007,0.325989691011404
"CE.17.0","b-MCA",-0.240985614163778,0.459235441035499
"CE.18.0","b-MCA",-0.307987552360222,0.286540091450446
"CE.18.1","b-MCA",-0.304482199771784,0.294717582124219
"CE.18.2","b-MCA",-0.236822511064291,0.470617552903107
"CE.18.3","b-MCA",-0.240274984486878,0.460705293398318
"CE.18.4","b-MCA",0.100993773078865,0.869889985948257
"CE.20.0","b-MCA",-0.0753261797334002,0.933337141972128
"CE.20.1","b-MCA",-0.0125170530849639,1
"CE.20.2","b-MCA",-0.326500844500856,0.245605729234984
"CE.20.3","b-MCA",-0.323477829421385,0.252105491619576
"CE.20.4","b-MCA",-0.323309699198881,0.252462050138627
"CE.20.5","b-MCA",-0.0666042395298103,0.955713825801312
"CE.22.0","b-MCA",-0.173602526429291,0.660800720275979
"CE.22.1","b-MCA",-0.083784435616501,0.915008471325111
"CE.22.2","b-MCA",-0.11606923407876,0.832143779956059
"CE.22.4","b-MCA",0.0214836684873719,1
"CE.22.5","b-MCA",-0.229076144798478,0.492423263641151
"CE.22.6","b-MCA",-0.283682886952353,0.34354554853009
"CE.24.0","b-MCA",-0.0797236078566282,0.924590969720833
"CE.24.1","b-MCA",-0.115060165086266,0.835186927928595
"Cer.d18.0.22.0","b-MCA",-1,NA
"Cer.d18.0.24.0","b-MCA",NA,NA
"Cer.d18.0.24.1","b-MCA",-0.245233698875726,0.629320451918432
"Cer.d18.0.26.1","b-MCA",1,NA
"Cer.d18.1.14.0","b-MCA",1,NA
"Cer.d18.1.16.0","b-MCA",-0.287915633271829,0.334114961461723
"Cer.d18.1.18.0","b-MCA",-0.89436553197848,0.368742541149196
"Cer.d18.1.20.0","b-MCA",-0.434105178103381,0.124269829809739
"Cer.d18.1.22.0","b-MCA",-0.185477919023632,0.623512711789606
"Cer.d18.1.22.1","b-MCA",-0.301041342575597,0.334145305215553
"Cer.d18.1.24.0","b-MCA",0.00481760889401625,1
"Cer.d18.1.24.1","b-MCA",-0.1871638743283,0.616931831963896
"DG.12.0_18.0","b-MCA",0.33057260870938,1
"DG.12.0_18.1","b-MCA",NA,NA
"DG.12.0_18.2","b-MCA",-0.0153577915989983,1
"DG.14.0_16.0","b-MCA",0.13422050116725,0.996834854956368
"DG.14.0_16.1","b-MCA",NA,NA
"DG.14.0_18.1","b-MCA",-0.0202763732244013,1
"DG.14.0_18.2","b-MCA",NA,NA
"DG.14.0_20.0","b-MCA",-0.0580430798972853,1
"DG.14.1_16.0","b-MCA",NA,NA
"DG.14.1_18.1","b-MCA",NA,NA
"DG.15.0_18.1","b-MCA",NA,NA
"DG.16.0_16.0","b-MCA",-0.0564863396507905,0.979215756909917
"DG.16.0_16.1","b-MCA",-0.147240293739727,0.862925989913746
"DG.16.0_18.0","b-MCA",0.0926036830323894,0.892446325450199
"DG.16.0_18.1","b-MCA",-0.0177064663748575,1
"DG.16.0_18.2","b-MCA",0.132085016536213,0.814955013694053
"DG.16.0_18.3","b-MCA",NA,NA
"DG.16.0_20.3","b-MCA",NA,NA
"DG.16.0_20.4","b-MCA",0.40626669601894,0.894303839219378
"DG.16.0_22.6","b-MCA",0.00954269684547469,1
"DG.16.1_16.1","b-MCA",-0.810808103159632,0.349244821553835
"DG.16.1_18.0","b-MCA",NA,NA
"DG.16.1_18.1","b-MCA",-0.0985530483564158,0.88739789851711
"DG.16.1_18.2","b-MCA",0.137628513083901,0.881078027915294
"DG.16.1_22.6","b-MCA",NA,NA
"DG.18.0_18.1","b-MCA",-0.158108607264972,0.733457343080512
"DG.18.0_18.2","b-MCA",-0.0556230946613052,1
"DG.18.0_22.6","b-MCA",NA,NA
"DG.18.1_18.1","b-MCA",-0.123272573086827,0.811663641155273
"DG.18.1_18.2","b-MCA",0.246099715637164,0.444028221635664
"DG.18.1_20.1","b-MCA",-0.32648716745164,0.892832674532983
"DG.18.1_20.2","b-MCA",NA,NA
"DG.18.1_20.3","b-MCA",-0.353332996856844,0.632682169564577
"DG.18.1_20.4","b-MCA",0.0923111784901331,0.991025003965674
"DG.18.1_20.5","b-MCA",0.2190805147971,0.879112051653185
"DG.18.1_22.6","b-MCA",0.207853526533174,0.812803340520344
"DG.18.2_18.3","b-MCA",0.248322635319656,0.949633633221534
"DG.18.2_20.4","b-MCA",-0.403414797151445,0.772531772267729
"DG.18.2_20.5","b-MCA",0.278289015727959,0.861599045001861
"DG.18.2_22.5","b-MCA",1,NA
"DG.18.2_22.6","b-MCA",0.494631452066935,0.488126316496084
"DG.20.0_20.0","b-MCA",-0.0675812167592391,0.954108656874414
"FA.12.0","b-MCA",-0.0487516952417006,0.999034727405473
"FA.14.0","b-MCA",-0.0263727289580811,1
"FA.14.1","b-MCA",-0.122031136306295,0.814732962010132
"FA.15.0","b-MCA",-0.0516319948777237,0.991041701144847
"FA.16.0","b-MCA",-0.238673840556626,0.465186396732291
"FA.16.1","b-MCA",-0.114212571461258,0.837314206459259
"FA.17.0","b-MCA",-0.13051732083228,0.792146894075033
"FA.18.0","b-MCA",-0.226750272591996,0.498542990180699
"FA.18.1","b-MCA",-0.315873320598629,0.268320642215411
"FA.18.2","b-MCA",0.190935250864511,0.605743150795301
"FA.18.3","b-MCA",0.00562421676414939,1
"FA.18.4","b-MCA",0.156482083890393,0.712732115278084
"FA.20.0","b-MCA",-0.066251723092225,0.956630555390541
"FA.20.1","b-MCA",-0.333392470830284,0.232410847613397
"FA.20.2","b-MCA",-0.127772759033706,0.800109906425523
"FA.20.3","b-MCA",-0.103865074557379,0.862573125801397
"FA.20.4","b-MCA",0.011925092376898,1
"FA.20.5","b-MCA",-0.0817409999857789,0.921446990979312
"FA.22.0","b-MCA",-0.0818493546180758,0.921318605161341
"FA.22.1","b-MCA",0.156790147218702,0.7114692130433
"FA.22.2","b-MCA",-0.187571091301933,0.616006071232262
"FA.22.4","b-MCA",-0.0757967281816049,0.932320713149041
"FA.22.5","b-MCA",0.0974517532680298,0.879451551000577
"FA.22.6","b-MCA",0.0497274536367558,0.996171577250019
"FA.24.0","b-MCA",-0.0572013308595238,0.978028444850355
"FA.24.1","b-MCA",0.0385535341257868,1
"HexCER.d18.1.16.0","b-MCA",-0.351698867883788,0.197827744252512
"HexCER.d18.1.18.0","b-MCA",-0.473804455467703,0.0785466765243014
"HexCER.d18.1.18.1","b-MCA",0.332897310832275,1
"HexCER.d18.1.20.0","b-MCA",-0.296588987640374,0.312061030959771
"HexCER.d18.1.20.1","b-MCA",-0.250661769611746,0.665918534562905
"HexCER.d18.1.22.0","b-MCA",-0.239636704046127,0.462896726738648
"HexCER.d18.1.22.1","b-MCA",-0.320682998554384,0.257648249978517
"HexCER.d18.1.24.0","b-MCA",-0.269668283370394,0.379313847578048
"HexCER.d18.1.24.1","b-MCA",-0.311960466131027,0.276955265852488
"LPC.14.0","b-MCA",-0.0305409659381036,1
"LPC.15.0","b-MCA",0.0117010706867807,1
"LPC.16.0","b-MCA",-0.11211409499206,0.84200330299272
"LPC.16.1","b-MCA",-0.196347150507886,0.591102864487018
"LPC.17.0","b-MCA",-0.243417131245492,0.452149178691345
"LPC.18.0","b-MCA",-0.184208605992655,0.627535161356306
"LPC.18.1","b-MCA",-0.289898930511427,0.328307251546469
"LPC.18.2","b-MCA",0.105912171099292,0.856619121737143
"LPC.18.3","b-MCA",0.0865927258332011,0.907282975731763
"LPC.20.0","b-MCA",0.0328038199253878,1
"LPC.20.1","b-MCA",-0.169138040287989,0.673777829673857
"LPC.20.2","b-MCA",-0.208454960967369,0.554079711885066
"LPC.20.3","b-MCA",-0.138780987821058,0.76232704225432
"LPC.20.4","b-MCA",0.0167120829487635,1
"LPC.20.5","b-MCA",0.162139253731334,0.761940240893645
"LPC.22.1","b-MCA",-0.960400818933801,0.210843501541959
"LPC.22.4","b-MCA",-0.120577489251735,1
"LPC.22.5","b-MCA",-0.0701626377747894,0.96583078592089
"LPC.22.6","b-MCA",0.141381834418165,0.754030203386444
"LPE.16.0","b-MCA",0.0848746353136539,0.912364834360806
"LPE.18.0","b-MCA",0.123902035207994,0.809805641284972
"LPE.18.1","b-MCA",-0.529341655109465,0.0969826449856777
"LPE.18.2","b-MCA",-0.619240849887303,0.360252679660967
"LPE.20.3","b-MCA",NA,NA
"LPE.20.4","b-MCA",0.181121327471174,1
"LacCER.d18.1.16.0","b-MCA",-0.566259640817017,0.579505582443978
"LacCER.d18.1.18.0","b-MCA",NA,NA
"LacCER.d18.1.18.1","b-MCA",1,NA
"LacCER.d18.1.22.0","b-MCA",NA,NA
"LacCER.d18.1.22.1","b-MCA",NA,NA
"LacCER.d18.1.24.0","b-MCA",NA,NA
"LacCER.d18.1.24.1","b-MCA",NA,NA
"LacCER.d18.1.26.1","b-MCA",-1,NA
"PC.12.0_16.0","b-MCA",-0.0984672663335939,0.887740353703987
"PC.12.0_18.0","b-MCA",-0.713136713054541,0.110406868985402
"PC.12.0_18.1","b-MCA",-0.0782876478977491,0.99116269959582
"PC.12.0_18.2","b-MCA",-0.760025158487027,0.794391825583851
"PC.12.0_18.3","b-MCA",1,NA
"PC.14.0_16.0","b-MCA",-0.165150885003595,0.730212707457866
"PC.14.0_16.1","b-MCA",-0.550026830337778,0.356504815363539
"PC.14.0_18.0","b-MCA",-0.999023641729324,0.171612494106913
"PC.14.0_18.1","b-MCA",-0.0737074942995458,0.941238671526959
"PC.14.0_18.2","b-MCA",0.0531972834980064,0.987600940225209
"PC.14.0_20.3","b-MCA",-0.0357579493849775,1
"PC.14.0_20.4","b-MCA",-0.174288513709564,0.834855191015603
"PC.14.0_22.6","b-MCA",NA,NA
"PC.14.1_20.0","b-MCA",-0.214161762584787,0.947778437118563
"PC.15.0_18.1","b-MCA",-0.102943536462753,0.894836750479316
"PC.15.0_18.2","b-MCA",0.0102119858346031,1
"PC.15.0_20.3","b-MCA",0.407840998786917,0.828201384207922
"PC.15.0_20.4","b-MCA",-0.451811671789949,0.602617326809154
"PC.15.0_22.6","b-MCA",-0.140192120313117,1
"PC.16.0_16.0","b-MCA",0.0794690386365954,0.924975451637583
"PC.16.0_16.1","b-MCA",-0.191845127837783,0.603815538456345
"PC.16.0_18.0","b-MCA",-0.130922616025283,0.791013074421646
"PC.16.0_18.1","b-MCA",-0.253523343402414,0.423321830447802
"PC.16.0_18.2","b-MCA",0.25576366598802,0.416431848916196
"PC.16.0_18.3","b-MCA",-0.046814989870513,1
"PC.16.0_20.1","b-MCA",-0.219622789943301,0.519438974301337
"PC.16.0_20.2","b-MCA",-0.304033379252299,0.295631999763193
"PC.16.0_20.3","b-MCA",-0.29159984783969,0.324863154693085
"PC.16.0_20.4","b-MCA",-0.3328325852267,0.233555782303751
"PC.16.0_20.5","b-MCA",0.258422094192874,0.441586439544677
"PC.16.0_22.1","b-MCA",NA,NA
"PC.16.0_22.2","b-MCA",-1,NA
"PC.16.0_22.4","b-MCA",-0.210715551081323,0.639543950058899
"PC.16.0_22.5","b-MCA",-0.108193255442203,0.859430106809643
"PC.16.0_22.6","b-MCA",-0.309692941541274,0.336711845837182
"PC.16.1_17.0","b-MCA",0.00340662035867043,1
"PC.16.1_18.0","b-MCA",-0.242788042876284,0.454016025665446
"PC.16.1_18.1","b-MCA",-0.279839068776488,0.353836120039074
"PC.16.1_18.2","b-MCA",0.014812893773181,1
"PC.16.1_20.0","b-MCA",-0.0939425776279973,0.926574226146048
"PC.17.0_18.1","b-MCA",-0.236405244888277,0.471817334545864
"PC.17.0_18.2","b-MCA",-0.124553016323592,0.808723422516993
"PC.17.0_20.3","b-MCA",-0.141301367615418,0.811267579321549
"PC.17.0_20.4","b-MCA",-0.392091143320828,0.164618248638226
"PC.17.0_22.5","b-MCA",NA,NA
"PC.17.0_22.6","b-MCA",-0.310673522528345,0.516020975891778
