"Liver_lipid","Liver_ba","bicor","adj_pval"
"CE.12.0","a-MCA",-0.0309127108455782,0.991923263878863
"CE.14.0","a-MCA",0.10045983094027,0.672620309521186
"CE.14.1","a-MCA",0.158500359963289,0.528624441791806
"CE.15.0","a-MCA",0.0573070959154625,0.83877438794853
"CE.16.0","a-MCA",0.109986338751804,0.636387822741336
"CE.16.1","a-MCA",0.124734137283345,0.585978357424355
"CE.17.0","a-MCA",0.0849266658037579,0.731690134370991
"CE.18.0","a-MCA",0.0750681723490499,0.771833258393175
"CE.18.1","a-MCA",0.0823739321206097,0.742143729346053
"CE.18.2","a-MCA",0.0942273256708524,0.697131328571253
"CE.18.3","a-MCA",0.083282403744109,0.738652090058541
"CE.18.4","a-MCA",-1,NA
"CE.20.0","a-MCA",0.117681789820253,0.610588134482534
"CE.20.1","a-MCA",0.119106978714796,0.605714777358934
"CE.20.2","a-MCA",0.0529659697200216,0.854252504579352
"CE.20.3","a-MCA",0.111390334511331,0.63183349240071
"CE.20.4","a-MCA",0.107818936786568,0.645411188756529
"CE.20.5","a-MCA",0.188073457630634,0.445907432048531
"CE.22.0","a-MCA",0.21766143822758,0.578976260394504
"CE.22.1","a-MCA",0.070190302371005,0.800444767514382
"CE.22.2","a-MCA",-0.0734017885481963,0.845499861292803
"CE.22.4","a-MCA",0.328268085276263,0.403205758269456
"CE.22.5","a-MCA",0.0625593232968266,0.820627529933925
"CE.22.6","a-MCA",0.0666896186584488,0.803371380698928
"CE.24.0","a-MCA",-0.00896588568778431,1
"CE.24.1","a-MCA",0.271378183510148,0.5083159122472
"Cer.d18.0.16.0","a-MCA",-0.0579986271740057,0.843020683359389
"Cer.d18.0.20.0","a-MCA",0.454809680924586,0.535209031929824
"Cer.d18.0.22.0","a-MCA",0.0274853147722961,0.942278530656442
"Cer.d18.0.24.0","a-MCA",0.0396433907845761,0.93408546752589
"Cer.d18.0.24.1","a-MCA",0.0582932671023306,0.835236360352977
"Cer.d18.1.14.0","a-MCA",0.140976176694833,0.61049554908993
"Cer.d18.1.16.0","a-MCA",0.0347130338556991,0.91671866947497
"Cer.d18.1.18.0","a-MCA",-0.00665948578489809,1
"Cer.d18.1.18.1","a-MCA",-0.0753921162714709,0.835726537183752
"Cer.d18.1.20.0","a-MCA",0.205549741525367,0.321641674593103
"Cer.d18.1.20.1","a-MCA",0.315374120914612,0.148103746704478
"Cer.d18.1.22.0","a-MCA",0.130890373629934,0.565480321362843
"Cer.d18.1.22.1","a-MCA",0.189697019495747,0.3755506053793
"Cer.d18.1.24.0","a-MCA",0.0215106662986439,0.961874597447747
"Cer.d18.1.24.1","a-MCA",-0.00263038383801739,1
"DG.12.0_16.0","a-MCA",-1,NA
"DG.12.0_18.1","a-MCA",0.112321264382394,0.635569992129212
"DG.12.0_18.2","a-MCA",-0.0199122579064776,0.985507236751687
"DG.14.0_14.0","a-MCA",0.158275976888304,0.651309725669177
"DG.14.0_16.0","a-MCA",0.106671271272741,0.657712405369587
"DG.14.0_16.1","a-MCA",0.0732836148816043,0.781511024773077
"DG.14.0_18.1","a-MCA",0.0463600465981516,0.877556634117968
"DG.14.0_18.2","a-MCA",-0.178657974036009,0.422822810400842
"DG.14.0_18.3","a-MCA",1,NA
"DG.14.0_20.0","a-MCA",0.528246433167431,0.454054143040029
"DG.14.0_20.4","a-MCA",0.867482641838765,0.55631182950215
"DG.14.0_22.6","a-MCA",-0.0591289932037531,0.906235139257985
"DG.14.1_16.0","a-MCA",0.103075669122021,0.667937837916654
"DG.14.1_18.1","a-MCA",0.103811177937581,0.671163703457731
"DG.15.0_18.1","a-MCA",0.0703425250724035,0.792178176381736
"DG.15.0_18.2","a-MCA",-0.11750249896171,0.61519234695204
"DG.16.0_16.0","a-MCA",0.162496436473259,0.476437296322593
"DG.16.0_16.1","a-MCA",0.119121267863675,0.609766889395402
"DG.16.0_18.0","a-MCA",0.10523950204854,0.68225537904781
"DG.16.0_18.1","a-MCA",0.0865265217950146,0.728914305414849
"DG.16.0_18.2","a-MCA",-0.00500823847723648,1
"DG.16.0_18.3","a-MCA",0.135012254142899,0.795287300543718
"DG.16.0_20.3","a-MCA",-0.0590685682118394,0.933355887379723
"DG.16.0_20.4","a-MCA",-0.0129914345023327,1
"DG.16.0_20.5","a-MCA",0.495676768210101,0.202693115477086
"DG.16.0_22.5","a-MCA",0.344192732763762,0.459474962365706
"DG.16.0_22.6","a-MCA",0.0137430909735752,1
"DG.16.1_16.1","a-MCA",0.107939762945066,0.648924621048062
"DG.16.1_18.0","a-MCA",0.0543231998243843,0.851632498568689
"DG.16.1_18.1","a-MCA",0.0773688678522804,0.765890336448052
"DG.16.1_18.2","a-MCA",-0.00149188831039068,1
"DG.16.1_18.3","a-MCA",-0.22704621970968,0.629946790187795
"DG.16.1_20.2","a-MCA",0.0154680145840205,0.984760876803756
"DG.16.1_20.4","a-MCA",0.0040521747380938,1
"DG.16.1_22.6","a-MCA",0.0819745096337088,0.850075884137648
"DG.18.0_18.1","a-MCA",0.0360584953423769,0.91388232694339
"DG.18.0_18.2","a-MCA",-0.149817276688581,0.511471524505763
"DG.18.0_18.3","a-MCA",0.0351205920419256,0.974869967549818
"DG.18.0_22.6","a-MCA",-0.191030792307914,0.581963862254257
"DG.18.1_18.1","a-MCA",0.0409640990762278,0.896625921354682
"DG.18.1_18.2","a-MCA",-0.0186142522079126,0.97239613260257
"DG.18.1_20.1","a-MCA",0.0404407128855576,0.898480887828947
"DG.18.1_20.2","a-MCA",-0.0267784493642831,0.945207108954112
"DG.18.1_20.3","a-MCA",-0.230103250904706,0.609901731079935
"DG.18.1_20.4","a-MCA",-0.0269233077946455,0.969882413245938
"DG.18.1_20.5","a-MCA",0.532649571881257,0.15390479467387
"DG.18.1_22.4","a-MCA",-0.0979893336555143,0.797036387593307
"DG.18.1_22.5","a-MCA",0.523626013840795,0.165355611978886
"DG.18.1_22.6","a-MCA",-0.0154302251161437,1
"DG.18.2_18.3","a-MCA",0.153324344044944,0.759753507286612
"DG.18.2_20.3","a-MCA",0.267171327792939,0.545336110745628
"DG.18.2_20.4","a-MCA",0.188786907815807,0.552516274312518
"DG.18.2_20.5","a-MCA",0.664717332320614,0.156091406999297
"DG.18.2_22.4","a-MCA",0.227870845128371,0.702557073526192
"DG.18.2_22.5","a-MCA",0.454858329696218,0.330413902701189
"DG.18.2_22.6","a-MCA",-0.235699728886191,0.489956876817414
"DG.20.0_20.0","a-MCA",6.59754452793579e-05,1
"FA.12.0","a-MCA",-0.00466447136660273,1
"FA.14.0","a-MCA",0.0313139593821327,0.92884612594566
"FA.14.1","a-MCA",0.0344887841775773,0.917243845400424
"FA.15.0","a-MCA",0.0325399788628105,0.924634495259359
"FA.16.0","a-MCA",0.0998809233537699,0.674968485455373
"FA.16.1","a-MCA",0.0695939506841119,0.792457655746851
"FA.17.0","a-MCA",0.106227537277749,0.651463489338881
"FA.18.0","a-MCA",0.0920727580148825,0.705122356913352
"FA.18.1","a-MCA",0.0490711449359413,0.867263580411089
"FA.18.2","a-MCA",-0.126473260773423,0.579878576805079
"FA.18.3","a-MCA",-0.0879565401264371,0.719389549465131
"FA.18.4","a-MCA",-0.0119786007094469,0.995196192864568
"FA.20.0","a-MCA",0.0137099545999217,0.990252272913044
"FA.20.1","a-MCA",-0.0124091268156392,0.994037150713413
"FA.20.2","a-MCA",-0.00672350030611219,1
"FA.20.3","a-MCA",0.0167954991015447,0.979131591900356
"FA.20.4","a-MCA",0.0174886994065511,0.97642373324471
"FA.20.5","a-MCA",-0.12663193623148,0.579244779838584
"FA.22.0","a-MCA",0.0992660317952411,0.677382873001754
"FA.22.1","a-MCA",0.139750086652517,0.538000048906932
"FA.22.2","a-MCA",0.0307948885074759,0.930601117196695
"FA.22.4","a-MCA",-0.0937330298254998,0.699071139816502
"FA.22.5","a-MCA",-0.134149279618712,0.554576439572872
"FA.22.6","a-MCA",-0.0521528597087476,0.855464006268448
"FA.24.0","a-MCA",-0.034864027453837,0.916503887096339
"FA.24.1","a-MCA",0.00782831474560085,1
"HexCER.d18.1.16.0","a-MCA",-0.185682772951883,0.389820952102182
"HexCER.d18.1.18.0","a-MCA",-0.12735118467701,0.656912137576154
"HexCER.d18.1.20.0","a-MCA",0.0818012682770786,0.74454701595131
"HexCER.d18.1.20.1","a-MCA",NA,NA
"HexCER.d18.1.22.0","a-MCA",0.105932641122155,0.652740189928306
"HexCER.d18.1.22.1","a-MCA",0.0670431278305666,0.801711567453562
"HexCER.d18.1.24.0","a-MCA",-0.0849772088972446,0.731517703912955
"HexCER.d18.1.24.1","a-MCA",-0.117738965081202,0.61049554908993
"HexCER.d18.1.26.0","a-MCA",0.134758109564756,0.795944104511124
"LPC.14.0","a-MCA",-0.461156590987111,0.356717504729435
"LPC.15.0","a-MCA",0.088041502944797,0.773958342752792
"LPC.16.0","a-MCA",0.176269335103671,0.424781796419647
"LPC.16.1","a-MCA",0.18466286264039,0.393505935055849
"LPC.17.0","a-MCA",0.0284150149980609,0.938308463482692
"LPC.18.0","a-MCA",0.0378008936821421,0.906365770795779
"LPC.18.1","a-MCA",0.111427468986358,0.631778057483161
"LPC.18.2","a-MCA",-0.0121998558700199,0.994509523893366
"LPC.18.3","a-MCA",-0.00629794860652553,1
"LPC.20.0","a-MCA",-0.153451857335915,0.63183349240071
"LPC.20.1","a-MCA",0.11150532404295,0.711210288148131
"LPC.20.2","a-MCA",-0.0879485734879242,0.789145002990717
"LPC.20.3","a-MCA",0.0784311643590447,0.758296786005398
"LPC.20.4","a-MCA",0.0143235748590771,0.988067821813086
"LPC.20.5","a-MCA",-1,NA
"LPC.22.5","a-MCA",0.562870570171925,0.648924621048062
"LPC.22.6","a-MCA",0.0329051736671371,0.929908310933384
"LPE.16.0","a-MCA",0.0709224515390482,0.787108323873127
"LPE.16.1","a-MCA",0.062272100944326,0.819755396487878
"LPE.17.0","a-MCA",-0.0500958701865713,0.863104887322464
"LPE.18.0","a-MCA",0.0661193678015491,0.806090962831084
"LPE.18.1","a-MCA",0.105548077298458,0.654362488333708
"LPE.18.2","a-MCA",-0.00957106046140161,1
"LPE.20.0","a-MCA",0.473597202775612,0.721946780632685
"LPE.20.1","a-MCA",0.0635277299601255,0.815275516012877
"LPE.20.2","a-MCA",0.117380073683005,0.658489569662624
"LPE.20.3","a-MCA",0.129649579751331,0.569296747545078
"LPE.20.4","a-MCA",0.0884349784466367,0.718234434150812
"LPE.22.6","a-MCA",0.0471274999268515,0.927916177940825
"LacCER.d18.1.16.0","a-MCA",0.142457755848443,0.54601739339876
"LacCER.d18.1.18.0","a-MCA",-0.00288408780358427,1
"LacCER.d18.1.18.1","a-MCA",0.0190728359041732,0.972262737305512
"LacCER.d18.1.20.1","a-MCA",-0.305346416220835,0.395159477003353
"LacCER.d18.1.22.0","a-MCA",-0.004089600327369,1
"LacCER.d18.1.24.1","a-MCA",NA,NA
"PC.12.0_16.0","a-MCA",-0.0182534706962198,0.972920488786722
"PC.12.0_16.1","a-MCA",-0.0199867902590018,0.986410134877603
"PC.12.0_18.0","a-MCA",-0.0351439534782413,0.915621306542656
"PC.12.0_18.1","a-MCA",0.0170793263326883,0.978810347936277
"PC.12.0_18.2","a-MCA",-0.092012307347677,0.851869047792348
"PC.14.0_16.0","a-MCA",0.051686668195168,0.861361686082377
"PC.14.0_16.1","a-MCA",0.012375970806527,1
"PC.14.0_18.0","a-MCA",0.11825639404999,0.754875756157729
"PC.14.0_18.1","a-MCA",0.0649583623854822,0.811053674279848
"PC.14.0_18.2","a-MCA",-0.0886098774060698,0.717643922374069
"PC.14.0_20.3","a-MCA",0.0547623192516713,0.878518002727486
"PC.14.0_20.4","a-MCA",-0.053475153539595,0.86250535138622
"PC.14.0_22.6","a-MCA",-0.204257281985098,0.518087835407017
"PC.14.1_15.0","a-MCA",-0.787731473936255,0.441296939054888
"PC.14.1_17.0","a-MCA",-0.294475944301118,0.598591944196861
"PC.14.1_20.0","a-MCA",-0.186176608826269,0.845262715878899
"PC.15.0_16.1","a-MCA",-0.148543191621337,0.815275516012877
"PC.15.0_18.1","a-MCA",0.169812916240857,0.460048663033827
"PC.15.0_18.2","a-MCA",-0.044735252393273,0.882588368752819
"PC.15.0_20.3","a-MCA",-0.347678238202996,0.43259987951137
"PC.15.0_20.4","a-MCA",-0.112178486268266,0.71342264264525
"PC.15.0_22.6","a-MCA",-0.238425616032035,0.432666383674922
"PC.16.0_16.0","a-MCA",0.0287784446327789,0.937235599233531
"PC.16.0_16.1","a-MCA",0.175741603198359,0.426625121048666
"PC.16.0_18.0","a-MCA",0.0398165552839037,0.899162343888809
"PC.16.0_18.1","a-MCA",0.203650913250633,0.32750726630911
"PC.16.0_18.2","a-MCA",0.0278246886851244,0.940147736129516
"PC.16.0_18.3","a-MCA",-0.0235471081253461,0.95511391254745
"PC.16.0_20.1","a-MCA",0.329182358377017,0.0613940946097002
"PC.16.0_20.2","a-MCA",0.195420162367857,0.355901091564456
"PC.16.0_20.3","a-MCA",0.169985155909278,0.444445932039049
"PC.16.0_20.4","a-MCA",0.0484942719755467,0.868960209276206
"PC.16.0_20.5","a-MCA",-0.044397237764105,0.883457672397945
"PC.16.0_22.1","a-MCA",NA,NA
"PC.16.0_22.2","a-MCA",0.796475776902243,0.628221066529246
"PC.16.0_22.4","a-MCA",0.223576027719075,0.297357519111776
"PC.16.0_22.5","a-MCA",0.300482444296988,0.0937815367322871
"PC.16.0_22.6","a-MCA",0.0579806777202078,0.834453050902902
"PC.16.1_17.0","a-MCA",0.223327758216158,0.403705225233455
"PC.16.1_18.0","a-MCA",0.153867494844428,0.494898619586952
"PC.16.1_18.1","a-MCA",0.190729304644876,0.37206805853667
"PC.16.1_18.2","a-MCA",0.0187607814586792,0.971353558097669
"PC.16.1_20.0","a-MCA",-0.0709222321989424,0.814583641447164
"PC.17.0_18.1","a-MCA",0.0782936434645784,0.758880671601111
"PC.17.0_18.2","a-MCA",-0.0658984742844766,0.807140021027325
"PC.17.0_20.3","a-MCA",0.00100692968395295,1
"PC.17.0_20.4","a-MCA",-0.0966968430993222,0.690664758433272
"PC.17.0_22.5","a-MCA",-0.657085337533976,0.737148513715836
"PC.17.0_22.6","a-MCA",-0.0780499194353956,0.783571799997207
"PC.18.0_18.0","a-MCA",0.101763931148362,0.668427408142241
"PC.18.0_18.1","a-MCA",0.0900623495318154,0.712321290643497
"PC.18.0_18.2","a-MCA",-0.0022832127209649,1
"PC.18.0_18.3","a-MCA",0.0584907276113124,0.832726028181636
"PC.18.0_20.0","a-MCA",-0.0721278140729658,0.782746076976908
"PC.18.0_20.1","a-MCA",0.152034034932232,0.541676179712546
"PC.18.0_20.2","a-MCA",0.101592024336469,0.668942486725243
"PC.18.0_20.3","a-MCA",0.0488867747989803,0.867970843962817
"PC.18.0_20.4","a-MCA",-0.0635773541280207,0.815275516012877
"PC.18.0_20.5","a-MCA",0.00595596021184756,1
"PC.18.0_22.4","a-MCA",0.0518587163652085,0.903608019578164
"PC.18.0_22.5","a-MCA",0.196425476585536,0.359006623311534
"PC.18.0_22.6","a-MCA",-0.0325057850845011,0.924769682512057
"PC.18.1_18.1","a-MCA",0.150239888834819,0.506237303802875
"PC.18.1_18.2","a-MCA",0.0520840363001292,0.855749329458949
"PC.18.1_18.3","a-MCA",0.0758118322104373,0.768545801502017
"PC.18.1_20.0","a-MCA",-0.0522814077230746,0.855040905847944
"PC.18.1_20.1","a-MCA",0.262376405104829,0.202783321078703
"PC.18.1_20.2","a-MCA",0.118014040690735,0.62079969765642
"PC.18.1_20.3","a-MCA",0.0966354770502473,0.687115363782388
"PC.18.1_20.4","a-MCA",0.0558292673453399,0.842577521261473
"PC.18.1_20.5","a-MCA",-0.0581591089352306,0.840119539837043
"PC.18.1_22.4","a-MCA",0.0231736483846336,0.995708863198792
"PC.18.1_22.5","a-MCA",0.170916756529106,0.46686697649503
"PC.18.1_22.6","a-MCA",0.129757378364299,0.569296747545078
"PC.18.2_18.2","a-MCA",-0.0866538098164791,0.724664693577081
"PC.18.2_18.3","a-MCA",-0.228702045306474,0.436211680707672
"PC.18.2_20.0","a-MCA",-0.0273731480155839,0.941657755947192
"PC.18.2_20.1","a-MCA",0.036982045858582,0.908974808985884
"PC.18.2_20.2","a-MCA",-0.124728677509964,0.61991049838096
"PC.18.2_20.3","a-MCA",0.171475067915313,0.439311143709586
"PC.18.2_20.4","a-MCA",0.0966676652005115,0.687026360934411
"PC.18.2_20.5","a-MCA",-0.288984520577674,0.607880998476377
"PC.18.2_22.5","a-MCA",-0.67811925932949,0.721383074361567
"PC.18.2_22.6","a-MCA",-0.0648022411335076,0.825694810043467
"PC.18.3_20.0","a-MCA",NA,NA
"PC.20.0_20.3","a-MCA",0.0636259817603204,0.877113022731832
"PC.20.0_20.4","a-MCA",0.0539097773125606,0.854756739270157
"PC.20.0_22.6","a-MCA",0.835815218768589,0.590543682804013
"PE.14.0_16.0","a-MCA",-0.00429802423558061,1
"PE.14.0_18.0","a-MCA",0.0727962887672347,0.99356502879426
"PE.14.0_18.1","a-MCA",0.0857543642408597,0.778064928611835
"PE.14.0_18.2","a-MCA",-0.0898495403307806,0.835564331355785
"PE.14.0_20.3","a-MCA",1,NA
"PE.14.0_20.4","a-MCA",-0.31928621754741,0.912180797669858
"PE.14.0_22.6","a-MCA",0,1
"PE.14.1_18.1","a-MCA",0.0181576375218956,0.982512460843249
"PE.15.0_18.1","a-MCA",NA,NA
"PE.15.0_20.4","a-MCA",NA,NA
"PE.15.0_22.6","a-MCA",0.0961335108020148,0.778675921576041
"PE.16.0_16.0","a-MCA",0.0476457972001879,0.871867423534895
"PE.16.0_16.1","a-MCA",0.134017917460932,0.555129247622326
"PE.16.0_18.0","a-MCA",0.130781332394732,0.565929926705682
"PE.16.0_18.1","a-MCA",0.0995569046844909,0.67614979861061
"PE.16.0_18.2","a-MCA",0.0321763352936204,0.925874005971622
"PE.16.0_18.3","a-MCA",-0.0141525948828615,0.994037150713413
"PE.16.0_20.1","a-MCA",0.0714866165876892,0.785172348462257
"PE.16.0_20.2","a-MCA",0.229495093779654,0.245570114268875
"PE.16.0_20.3","a-MCA",0.219292584237489,0.317820626614391
"PE.16.0_20.4","a-MCA",-0.0110332875960015,0.998052214667456
"PE.16.0_20.5","a-MCA",NA,NA
"PE.16.0_22.4","a-MCA",0.0258624536893355,0.947949227735
"PE.16.0_22.5","a-MCA",-0.0506822076042322,0.951289951486357
"PE.16.0_22.6","a-MCA",-0.13184752448773,0.611715159855651
"PE.16.1_17.0","a-MCA",0.369176791035322,0.419396306677152
"PE.16.1_18.0","a-MCA",0.133761980272732,0.55569033888103
"PE.16.1_18.1","a-MCA",0.132770490531033,0.558512342605263
"PE.16.1_18.2","a-MCA",-0.000901135695278928,1
"PE.17.0_18.0","a-MCA",-0.123363670017652,0.785367993534844
"PE.17.0_18.1","a-MCA",-0.0563885780018065,0.84839568148526
"PE.17.0_18.2","a-MCA",-0.0451385123359544,0.883695010855051
"PE.17.0_20.2","a-MCA",NA,NA
"PE.17.0_20.3","a-MCA",0.106009619235604,0.889161606124895
"PE.17.0_20.4","a-MCA",-0.0572832234351678,0.8470924221489
"PE.17.0_22.1","a-MCA",1,NA
"PE.17.0_22.2","a-MCA",NA,NA
"PE.17.0_22.5","a-MCA",-0.354211740850119,0.897082667020378
"PE.17.0_22.6","a-MCA",-0.114932783305989,0.667437052951585
"PE.18.0_18.0","a-MCA",0.0900406150895692,0.712321290643497
"PE.18.0_18.1","a-MCA",0.163364510273513,0.465269172078241
"PE.18.0_18.2","a-MCA",0.009633882991285,1
"PE.18.0_18.3","a-MCA",0.0106300971135621,1
"PE.18.0_20.1","a-MCA",0.0355589619022819,0.914376256145865
"PE.18.0_20.2","a-MCA",0.195488535260135,0.355849981827443
"PE.18.0_20.3","a-MCA",0.189778935823606,0.415120628473866
"PE.18.0_20.4","a-MCA",-0.0599131483116931,0.827219596431123
"PE.18.0_20.5","a-MCA",NA,NA
"PE.18.0_22.4","a-MCA",0.0278256992651429,0.940147736129516
"PE.18.0_22.5","a-MCA",-0.184754798669859,0.709931003145909
"PE.18.0_22.6","a-MCA",-0.000254006815495322,1
"PE.18.1_18.1","a-MCA",0.201609648623686,0.335020635902278
"PE.18.1_18.2","a-MCA",0.0439167400639705,0.884727545982521
"PE.18.1_18.3","a-MCA",0.0397856829690091,0.914882168869156
"PE.18.1_20.1","a-MCA",0.21819469097924,0.2804502187978
"PE.18.1_20.2","a-MCA",0.19456870170821,0.359008445924632
"PE.18.1_20.3","a-MCA",0.26039678623577,0.201161136496104
"PE.18.1_20.4","a-MCA",0.00351167472486794,1
"PE.18.1_20.5","a-MCA",NA,NA
"PE.18.1_22.0","a-MCA",-0.0420363536447091,0.891736324053435
"PE.18.1_22.4","a-MCA",0.149054321815736,0.521981282089495
"PE.18.1_22.5","a-MCA",0.0922532243122954,0.880981092560326
"PE.18.1_22.6","a-MCA",-0.0819137345144749,0.78053958303262
"PE.18.2_18.2","a-MCA",0.0358271111461281,0.913272038573963
"PE.18.2_18.3","a-MCA",-0.256975386218853,0.765766092569797
"PE.18.2_20.1","a-MCA",0.0561870951913733,0.840969899165031
"PE.18.2_20.2","a-MCA",0.127351296273719,0.679059969800006
"PE.18.2_20.3","a-MCA",0.0990419316594258,0.719007225769113
"PE.18.2_20.4","a-MCA",0.0182659052602652,0.972920488786722
"PE.18.2_22.5","a-MCA",0.0124689283782894,1
"PE.18.2_22.6","a-MCA",0.00834092217069797,1
"PE.O.16.0.16.0","a-MCA",0.028300753587807,0.960621195753346
"PE.O.16.0.16.1","a-MCA",-1,NA
"PE.O.16.0.18.0","a-MCA",0.251083977221903,0.772711892256065
"PE.O.16.0.18.1","a-MCA",-0.0153758402238382,0.984063418182639
"PE.O.16.0.18.2","a-MCA",0.0250937906380489,0.950927163277417
"PE.O.16.0.20.1","a-MCA",NA,NA
"PE.O.16.0.20.3","a-MCA",0.274156548265094,0.273096489988623
"PE.O.16.0.20.4","a-MCA",-0.0453048891999026,0.880128590418325
"PE.O.16.0.22.4","a-MCA",0.111900399674345,0.663961424648053
"PE.O.16.0.22.5","a-MCA",-0.125153323941109,0.822868695852571
"PE.O.16.0.22.6","a-MCA",-0.175214787985939,0.488147646564499
"PE.O.18.0.16.0","a-MCA",-0.0970516255494603,0.730269456684795
"PE.O.18.0.16.1","a-MCA",0.0371085587569644,0.940147736129516
"PE.O.18.0.18.0","a-MCA",-0.00656014676416765,1
"PE.O.18.0.18.1","a-MCA",0.0469061625182223,0.874674723407723
"PE.O.18.0.18.2","a-MCA",-0.0298546285738478,0.933751539695467
"PE.O.18.0.18.3","a-MCA",NA,NA
"PE.O.18.0.20.1","a-MCA",0.305972712977476,0.848225619971401
"PE.O.18.0.20.2","a-MCA",NA,NA
"PE.O.18.0.20.3","a-MCA",0.101941262321626,0.690012278661576
"PE.O.18.0.20.4","a-MCA",-0.0901735749851074,0.712321290643497
"PE.O.18.0.22.4","a-MCA",0.0894889571232186,0.769110500354254
"PE.O.18.0.22.5","a-MCA",0.0503261907091542,0.952304892411121
"PE.O.18.0.22.6","a-MCA",-0.221171629255457,0.350452078491613
"PE.P.14.0.18.0","a-MCA",0.125512689006261,0.757462896180946
"PE.P.14.0.18.1","a-MCA",-0.0658497490898421,0.846035455814929
"PE.P.14.1.18.1","a-MCA",0.278292116658902,0.818953624796614
"PE.P.16.0.16.0","a-MCA",0.0808354667702895,0.74897408642203
"PE.P.16.0.16.1","a-MCA",0.255635037137155,0.470790027026675
"PE.P.16.0.18.0","a-MCA",0.0830404523776179,0.769399777112815
"PE.P.16.0.18.1","a-MCA",0.0455813516213225,0.878579683165947
"PE.P.16.0.18.2","a-MCA",-0.0795483275442265,0.753594304337177
"PE.P.16.0.20.1","a-MCA",0.0569715661482331,0.906184749258493
"PE.P.16.0.20.2","a-MCA",-0.263284457237361,0.494898619586952
"PE.P.16.0.20.3","a-MCA",0.155669026006436,0.516250544468858
"PE.P.16.0.20.4","a-MCA",0.00933007124913405,1
"PE.P.16.0.20.5","a-MCA",NA,NA
"PE.P.16.0.22.4","a-MCA",0.195622938362949,0.355320396125118
"PE.P.16.0.22.5","a-MCA",-0.332418635070429,0.457388761230303
"PE.P.16.0.22.6","a-MCA",-0.110926803399271,0.67938521487785
"PE.P.16.1.18.1","a-MCA",0.0582700449761162,0.866442387154882
"PE.P.18.0.16.0","a-MCA",-0.00540302628193327,1
"PE.P.18.0.16.1","a-MCA",0.194605930275691,0.466692107874293
"PE.P.18.0.18.0","a-MCA",-0.00581190369814535,1
"PE.P.18.0.18.1","a-MCA",0.0216971873993087,0.961543718659916
"PE.P.18.0.18.2","a-MCA",-0.0759727322936881,0.76800577783705
"PE.P.18.0.18.3","a-MCA",NA,NA
"PE.P.18.0.20.1","a-MCA",0.707429422535366,0.702249128328715
"PE.P.18.0.20.2","a-MCA",0.910914294646362,0.239960566910696
"PE.P.18.0.20.3","a-MCA",-0.00649775181117433,1
"PE.P.18.0.20.4","a-MCA",-0.0111980067468671,0.997293676835286
"PE.P.18.0.20.5","a-MCA",NA,NA
"PE.P.18.0.22.4","a-MCA",0.0150516924943866,0.985172966248249
"PE.P.18.0.22.5","a-MCA",-0.124970453723656,0.822892168134622
"PE.P.18.0.22.6","a-MCA",-0.110338145257093,0.681796738093461
"PE.P.18.1.16.0","a-MCA",0.0640946141633757,0.813673241646834
"PE.P.18.1.16.1","a-MCA",0.188205132319862,0.546187965112385
"PE.P.18.1.18.0","a-MCA",-0.0509879046824796,0.905742178671333
"PE.P.18.1.18.1","a-MCA",0.0355893926013536,0.914264113899564
"PE.P.18.1.18.2","a-MCA",-0.0614857540508772,0.822721699467197
"PE.P.18.1.20.1","a-MCA",-0.932197465741837,0.4676174237635
"PE.P.18.1.20.2","a-MCA",1,NA
"PE.P.18.1.20.3","a-MCA",0.224955446010988,0.315136970954823
"PE.P.18.1.20.4","a-MCA",0.14077808350621,0.535209031929824
"PE.P.18.1.22.4","a-MCA",0.0443346885730311,0.88813329365837
"PE.P.18.1.22.5","a-MCA",-0.159646240145119,0.758880671601111
"PE.P.18.1.22.6","a-MCA",-0.0794690541128564,0.794203150451091
"PE.P.18.2.18.2","a-MCA",0.449054645938185,0.376004322288769
"PE.P.18.2.20.4","a-MCA",-0.359434435473099,0.56666394726929
"SM.d18.1.14.0","a-MCA",-0.0709339495075495,0.787108323873127
"SM.d18.1.16.0","a-MCA",-0.0335562180658253,0.920968197968108
"SM.d18.1.18.0","a-MCA",-0.0588555028068084,0.831125948646473
"SM.d18.1.18.1","a-MCA",0.0742472293207224,0.77466015012669
"SM.d18.1.20.0","a-MCA",0.0411045449969681,0.894928936217209
"SM.d18.1.20.1","a-MCA",0.096382122126113,0.688446118191857
"SM.d18.1.22.0","a-MCA",0.00775775443746936,1
"SM.d18.1.22.1","a-MCA",0.212584448445538,0.298328111023485
"SM.d18.1.24.0","a-MCA",-0.0302660116983743,0.932217705911877
"SM.d18.1.24.1","a-MCA",-0.0610533101672304,0.823110081011665
"SM.d18.1.26.0","a-MCA",0.0235478684434221,0.95511391254745
"SM.d18.1.26.1","a-MCA",0.0631167966475904,0.816729098119585
"TG.36.0.FA12.0","a-MCA",0.187898617816161,0.381397823814556
"TG.38.0.FA12.0","a-MCA",0.152252935111225,0.536104433247631
"TG.40.0.FA12.0","a-MCA",0.0873645186461887,0.799923356146297
"TG.40.0.FA14.0","a-MCA",0.333367788979871,0.131990894001295
"TG.40.0.FA16.0","a-MCA",0.0894458372446211,0.734865791989666
"TG.42.0.FA12.0","a-MCA",0.196223835307205,0.456025179309014
"TG.42.0.FA14.0","a-MCA",0.146991448575399,0.57051631985487
"TG.42.0.FA16.0","a-MCA",0.13998623808928,0.537353622625543
