"Plasma_lipid","Biliary_ba","bicor","adj_pval"
"Cer.d18.1.18.0","CA",0.260158193176301,0.793264630621832
"Cer.d18.1.20.0","CA",0.212162398907314,0.360451070136045
"Cer.d18.1.22.0","CA",-0.220310714412961,0.298744442806469
"Cer.d18.1.22.1","CA",0.0943275947664807,0.77480964248782
"Cer.d18.1.24.0","CA",-0.191165110368659,0.390446887380283
"Cer.d18.1.24.1","CA",-0.0156795356749862,1
"DG.12.0_18.0","CA",0.489992314847759,0.468627207999542
"DG.12.0_18.1","CA",-0.384954512237839,0.945607747604274
"DG.12.0_18.2","CA",0.0826725531232393,0.917767233654798
"DG.14.0_16.0","CA",0.385180766363088,0.620484057361403
"DG.14.0_16.1","CA",NA,NA
"DG.14.0_18.1","CA",0.266738179472204,0.571022109522152
"DG.14.0_18.2","CA",NA,NA
"DG.14.0_20.0","CA",0.139588332933549,0.819415229811218
"DG.14.1_16.0","CA",NA,NA
"DG.14.1_18.1","CA",-0.926452437445152,0.503085352209607
"DG.15.0_18.1","CA",0,1
"DG.16.0_16.0","CA",-0.130713131045873,0.615076085448621
"DG.16.0_16.1","CA",-0.116022168662353,0.799890993787335
"DG.16.0_18.0","CA",0.0277682233423364,0.998119144492603
"DG.16.0_18.1","CA",-0.269547980781829,0.170902683056182
"DG.16.0_18.2","CA",0.0108220708809897,1
"DG.16.0_18.3","CA",NA,NA
"DG.16.0_20.3","CA",NA,NA
"DG.16.0_20.4","CA",-0.00768515075218795,1
"DG.16.0_22.6","CA",-0.616537805273198,0.659624724165031
"DG.16.1_16.1","CA",0.249736608258916,0.757041086054445
"DG.16.1_18.0","CA",NA,NA
"DG.16.1_18.1","CA",-0.102384508763823,0.742033662962203
"DG.16.1_18.2","CA",0.0783733184539882,0.914832652854347
"DG.16.1_22.6","CA",NA,NA
"DG.18.0_18.1","CA",-0.084157695931403,0.812021626003537
"DG.18.0_18.2","CA",-0.21503616613455,0.652570072846832
"DG.18.0_22.6","CA",1,NA
"DG.18.1_18.1","CA",-0.190485298353666,0.392567869580388
"DG.18.1_18.2","CA",-0.149718190334903,0.539724690686027
"DG.18.1_20.1","CA",-0.423363852791337,0.618100550310678
"DG.18.1_20.2","CA",NA,NA
"DG.18.1_20.3","CA",-0.0626157078186506,0.985044156363568
"DG.18.1_20.4","CA",-0.308787976171403,0.482224972809983
"DG.18.1_20.5","CA",-0.182221099498723,0.870905629885397
"DG.18.1_22.6","CA",0.482740888051883,0.160205408177681
"DG.18.2_18.3","CA",-0.599191740359565,0.552299470007499
"DG.18.2_20.4","CA",0.211400685519981,0.877838107556257
"DG.18.2_20.5","CA",-0.985349701702836,0.00160979425938422
"DG.18.2_22.5","CA",1,NA
"DG.18.2_22.6","CA",0.208519438370251,0.815578116306564
"DG.20.0_20.0","CA",-0.0116685076848711,1
"FA.12.0","CA",-0.167113789125931,0.475021200751287
"FA.14.0","CA",-0.0670298169192945,0.862140961705238
"FA.14.1","CA",-0.145393149450334,0.556061558034687
"FA.15.0","CA",-0.217874036838055,0.304979029340348
"FA.16.0","CA",0.0807935950272198,0.812456526282628
"FA.16.1","CA",-0.0312101542302053,0.986872830724731
"FA.17.0","CA",-0.0762721073796363,0.827396515959659
"FA.18.0","CA",0.189687035924647,0.394936409372893
"FA.18.1","CA",0.0366906330368518,0.967816519748838
"FA.18.2","CA",0.090713545695191,0.77480964248782
"FA.18.3","CA",0.124541060842452,0.640897359408345
"FA.18.4","CA",-0.0219072959127047,1
"FA.20.0","CA",-0.1358988019242,0.595420255594732
"FA.20.1","CA",-0.110683577740258,0.693764082124644
"FA.20.2","CA",0.259094520235745,0.194929580337855
"FA.20.3","CA",0.18134219433278,0.424296649750634
"FA.20.4","CA",0.22643267202893,0.281160113864105
"FA.20.5","CA",0.305941107029753,0.106584920861328
"FA.22.0","CA",0.0416063122449587,0.953580054651723
"FA.22.1","CA",-0.0320098851056272,0.984370511575948
"FA.22.2","CA",-0.0849131606571478,0.796134392597563
"FA.22.4","CA",0.271237327996247,0.167569019213237
"FA.22.5","CA",0.215790964814979,0.311397279039312
"FA.22.6","CA",0.214761228772483,0.314528133870123
"FA.24.0","CA",0.0109616576982622,1
"FA.24.1","CA",-0.0428819661370174,0.94982462292335
"HexCER.d18.1.16.0","CA",0.0573264901963175,0.8967453951738
"HexCER.d18.1.18.0","CA",0.313552010349595,0.12621973215028
"HexCER.d18.1.18.1","CA",0.130156222258028,0.964165314946128
"HexCER.d18.1.20.0","CA",0.0921359823305806,0.769828040358477
"HexCER.d18.1.20.1","CA",0.324229688896802,0.216858572947452
"HexCER.d18.1.22.0","CA",-0.13564871249895,0.596130752770388
"HexCER.d18.1.22.1","CA",0.0627528720599856,0.877838107556257
"HexCER.d18.1.24.0","CA",0.00610402834430739,1
"HexCER.d18.1.24.1","CA",0.123178315415006,0.645806677140352
"LPC.14.0","CA",-0.111183902850632,0.691611313758779
"LPC.15.0","CA",-0.226209524757267,0.281667709356347
"LPC.16.0","CA",0.139252608195126,0.583029053883751
"LPC.16.1","CA",-0.014172618546052,1
"LPC.17.0","CA",0.0793226469169949,0.81715050445477
"LPC.18.0","CA",0.157380408610953,0.510367981524602
"LPC.18.1","CA",0.0765823419894963,0.826067740811005
"LPC.18.2","CA",0.100943647410699,0.736060693141957
"LPC.18.3","CA",0.031345062471599,0.987681492258429
"LPC.20.0","CA",-0.198296025778229,0.365380905032547
"LPC.20.1","CA",0.090382951171364,0.775760740818429
"LPC.20.2","CA",0.1489018979749,0.542545535875677
"LPC.20.3","CA",0.103918968339461,0.723119858498888
"LPC.20.4","CA",0.118717497775265,0.66355384067327
"LPC.20.5","CA",0.196214433012502,0.493133062294346
"LPC.22.1","CA",0.100945739718627,1
"LPC.22.4","CA",0.470805138487631,0.401353991564671
"LPC.22.5","CA",0.122373385530942,0.707643927219404
"LPC.22.6","CA",0.149784432940861,0.544725275419688
"LPE.16.0","CA",0.0471591487082507,0.934532026482614
"LPE.18.0","CA",0.0860935327560564,0.791835825262967
"LPE.18.1","CA",0.105928940113068,0.801769056021628
"LPE.18.2","CA",0.493014212289042,0.413367839016639
"LPE.20.3","CA",NA,NA
"LPE.20.4","CA",0.275300784414464,0.842550068042108
"LacCER.d18.1.16.0","CA",-0.51345212908445,0.383504942362044
"LacCER.d18.1.18.0","CA",NA,NA
"LacCER.d18.1.18.1","CA",0.656335076703031,0.483504148798248
"LacCER.d18.1.22.0","CA",NA,NA
"LacCER.d18.1.22.1","CA",NA,NA
"LacCER.d18.1.24.0","CA",NA,NA
"LacCER.d18.1.24.1","CA",NA,NA
"LacCER.d18.1.26.1","CA",1,NA
"PC.12.0_16.0","CA",-0.0584234351285102,0.901367138780147
"PC.12.0_18.0","CA",-0.127002141118728,0.822954859140811
"PC.12.0_18.1","CA",0.126188405542691,0.766028968762098
"PC.12.0_18.2","CA",-0.760025158487027,0.723119858498888
"PC.12.0_18.3","CA",-0.300659767677435,0.911302717945498
"PC.14.0_16.0","CA",-0.173136531763579,0.489696555655325
"PC.14.0_16.1","CA",-0.245097588970856,0.617089641014208
"PC.14.0_18.0","CA",0.618501624825447,0.65710970846742
"PC.14.0_18.1","CA",-0.201707920803894,0.360751861136843
"PC.14.0_18.2","CA",-0.270843602184648,0.168256353902242
"PC.14.0_20.3","CA",-0.256679602916646,0.465587304696995
"PC.14.0_20.4","CA",-0.344910002537605,0.219377397398542
"PC.14.0_22.6","CA",NA,NA
"PC.14.1_20.0","CA",-0.769570365832162,0.161942856887773
"PC.15.0_18.1","CA",-0.231035254354035,0.312552115003101
"PC.15.0_18.2","CA",-0.317426583111231,0.0989557092800262
"PC.15.0_20.3","CA",-0.780864651630865,0.149301376799381
"PC.15.0_20.4","CA",-0.0998872910425586,0.943042217334564
"PC.15.0_22.6","CA",-0.588045248660171,0.394188971356597
"PC.16.0_16.0","CA",-0.1312967440336,0.613181829408779
"PC.16.0_16.1","CA",-0.152951056797225,0.52756823810261
"PC.16.0_18.0","CA",-0.0898475953926325,0.777910400083744
"PC.16.0_18.1","CA",-0.036651760376782,0.967885953651382
"PC.16.0_18.2","CA",-0.155713787994583,0.515544547024484
"PC.16.0_18.3","CA",-0.316946088454168,0.0919004600546633
"PC.16.0_20.1","CA",0.0589676473720953,0.89160438243355
"PC.16.0_20.2","CA",0.15281319920528,0.527998839655961
"PC.16.0_20.3","CA",0.0918702765999,0.7709021155598
"PC.16.0_20.4","CA",0.135114223455495,0.598065798102245
"PC.16.0_20.5","CA",0.0669651967038733,0.87911974006373
"PC.16.0_22.1","CA",1,NA
"PC.16.0_22.2","CA",1,NA
"PC.16.0_22.4","CA",0.0259604846127631,1
"PC.16.0_22.5","CA",0.0346430558185069,0.979022580823906
"PC.16.0_22.6","CA",0.349055131822436,0.0840844166258805
"PC.16.1_17.0","CA",-0.233622041794871,0.609356998621109
"PC.16.1_18.0","CA",-0.129840847332478,0.618821468272643
"PC.16.1_18.1","CA",-0.00419428754474686,1
"PC.16.1_18.2","CA",-0.133847568890186,0.602833332768947
"PC.16.1_20.0","CA",-0.0480676865546602,0.953387605827852
"PC.17.0_18.1","CA",0.0061987846559626,1
"PC.17.0_18.2","CA",-0.150838688639448,0.535847654184599
"PC.17.0_20.3","CA",0.0776541846116669,0.848715478171672
"PC.17.0_20.4","CA",0.269442653459746,0.205761355340917
"PC.17.0_22.5","CA",1,NA
"PC.17.0_22.6","CA",0.0256266037796947,1
"PC.18.0_18.0","CA",0.0999983128942253,0.739809211752181
"PC.18.0_18.1","CA",-0.0172199840848862,1
"PC.18.0_18.2","CA",-0.072100234206741,0.844210211093263
"PC.18.0_18.3","CA",-0.196012942159163,0.398438157904094
"PC.18.0_20.0","CA",-0.0691854988424929,0.853165100964777
"PC.18.0_20.1","CA",0.0693074803204739,0.873938129125408
"PC.18.0_20.2","CA",0.155252650058922,0.517653647909702
"PC.18.0_20.3","CA",0.123677218164151,0.643927098101909
"PC.18.0_20.4","CA",0.158317626561325,0.506426203105283
"PC.18.0_20.5","CA",-0.0208754490115637,1
"PC.18.0_22.4","CA",0.176947499650503,0.894968187841306
"PC.18.0_22.5","CA",-0.13010084663458,0.696164399323638
"PC.18.0_22.6","CA",0.205495793562191,0.395361319085585
"PC.18.1_18.1","CA",0.0737533173051121,0.838741736861421
"PC.18.1_18.2","CA",0.00104959183833132,1
"PC.18.1_18.3","CA",-0.00616917107116695,1
"PC.18.1_20.0","CA",-0.166254630410577,0.478533092911521
"PC.18.1_20.1","CA",0.311724650830444,0.139259417380293
"PC.18.1_20.2","CA",0.239415678561331,0.297122002697334
"PC.18.1_20.3","CA",0.138418635347205,0.58589617698171
"PC.18.1_20.4","CA",0.168036305027231,0.471626758781563
"PC.18.1_20.5","CA",2.92807192465647e-06,1
"PC.18.1_22.4","CA",NA,NA
"PC.18.1_22.5","CA",0.35384250390659,0.392390836517236
"PC.18.1_22.6","CA",0.187433626949403,0.483187171092162
"PC.18.2_18.2","CA",-0.0534908284471453,0.910789734523782
"PC.18.2_18.3","CA",-0.0396788794363764,1
"PC.18.2_20.0","CA",-0.190266836867151,0.393406673238007
"PC.18.2_20.1","CA",-0.0161128875771404,1
"PC.18.2_20.2","CA",-0.357694901548984,0.245653540444778
"PC.18.2_20.3","CA",0.0595792818366788,0.899274627443908
"PC.18.2_20.4","CA",0.111580851515604,0.727335504956534
"PC.18.2_20.5","CA",NA,NA
"PC.18.2_22.6","CA",-0.410042287654449,0.393385212857982
"PC.20.0_20.1","CA",NA,NA
"PC.20.0_20.3","CA",-0.543452214700838,0.728239176194214
"PC.20.0_20.4","CA",-0.365712626501009,0.276698560422134
"PE.14.0_16.0","CA",NA,NA
"PE.14.0_18.0","CA",NA,NA
"PE.14.0_18.1","CA",NA,NA
"PE.14.1_18.1","CA",NA,NA
"PE.16.0_16.0","CA",NA,NA
"PE.16.0_16.1","CA",NA,NA
"PE.16.0_18.0","CA",NA,NA
"PE.16.0_18.1","CA",NA,NA
"PE.16.1_18.1","CA",NA,NA
"PE.18.0_18.0","CA",NA,NA
"PE.18.0_18.1","CA",NA,NA
"PE.18.0_20.1","CA",NA,NA
"PE.18.1_18.1","CA",NA,NA
"PE.18.1_22.0","CA",NA,NA
"PE.O.16.0.16.0","CA",NA,NA
"PE.O.18.0.16.0","CA",NA,NA
"PE.O.18.0.18.1","CA",NA,NA
"PE.P.16.0.16.0","CA",NA,NA
"PE.P.16.0.18.1","CA",NA,NA
"PE.P.16.1.18.1","CA",NA,NA
"PE.P.18.0.16.0","CA",NA,NA
"PE.P.18.0.18.0","CA",NA,NA
"PE.P.18.0.18.1","CA",NA,NA
"PE.P.18.1.16.0","CA",NA,NA
"SM.d18.1.14.0","CA",0.0460953940183074,0.937592119361904
"SM.d18.1.16.0","CA",0.0752279750017822,0.832765110818481
"SM.d18.1.18.0","CA",0.0203271842433103,1
"SM.d18.1.18.1","CA",0.0402526169469218,0.958555465110185
"SM.d18.1.20.0","CA",-0.0866626265227466,0.789430201579375
"SM.d18.1.20.1","CA",0.0464384050954737,0.936566225069772
"SM.d18.1.22.0","CA",-0.00708459166096427,1
"SM.d18.1.22.1","CA",0.0816632627731131,0.809769695227652
"SM.d18.1.24.0","CA",0.228149950150484,0.276010488569911
"SM.d18.1.24.1","CA",0.275898610746301,0.157412944550252
"SM.d18.1.26.0","CA",-0.0923286785089659,0.769495823936768
"SM.d18.1.26.1","CA",-0.0985326843870729,0.745706004967917
"TG.36.0.FA12.0","CA",0.0466522879401859,0.935955163655893
"TG.38.0.FA12.0","CA",-0.116952054864774,0.691412045194231
"TG.40.0.FA12.0","CA",-0.076322220144466,0.904932287399059
"TG.40.0.FA14.0","CA",-0.153446587915891,0.754950745199307
"TG.40.0.FA16.0","CA",-0.0862150712193685,0.883693974633075
"TG.42.0.FA12.0","CA",-0.222183202974154,0.593150413396417
"TG.42.0.FA14.0","CA",-0.220398635324239,0.48860592124207
"TG.42.0.FA16.0","CA",-0.186740412124879,0.548345216414057
"TG.42.1.FA12.0","CA",0.282353625445862,0.67539178200442
"TG.42.1.FA14.0","CA",-0.317180233262609,0.486296897108762
"TG.42.1.FA16.0","CA",-0.488814758115984,0.0902839246888786
"TG.42.1.FA16.1","CA",-0.499923338861461,0.512198270087069
"TG.42.1.FA18.1","CA",-0.164863825604183,0.704124190987826
"TG.42.2.FA18.2","CA",-0.728520583521937,0.288810574828996
"TG.44.0.FA12.0","CA",-0.324863842162729,0.25970103080054
"TG.44.0.FA14.0","CA",-0.201869683400043,0.485702411325472
"TG.44.0.FA16.0","CA",-0.268230733864006,0.244049849085974
"TG.44.0.FA18.0","CA",-0.164667458457809,0.736198252912268
"TG.44.1.FA12.0","CA",-0.3225511373644,0.264534760910735
"TG.44.1.FA14.0","CA",-0.287444502955334,0.296717158714919
"TG.44.1.FA14.1","CA",-0.354648899126724,0.518138251560322
"TG.44.1.FA16.0","CA",-0.394715322599957,0.048733034213637
"TG.44.1.FA16.1","CA",-0.524181470914884,0.054920393099538
"TG.44.1.FA18.1","CA",-0.23151010844094,0.381942482096349
"TG.44.2.FA12.0","CA",-0.21844110376653,0.745073600927854
"TG.44.2.FA14.0","CA",-0.481560195208202,0.279729212162304
"TG.44.2.FA16.0","CA",-0.280877767087381,0.291803485989551
"TG.44.2.FA16.1","CA",-0.284790576460516,0.443761637127468
"TG.44.2.FA18.1","CA",-0.47263080479141,0.0789992866732472
"TG.44.2.FA18.2","CA",-0.0774310152189431,0.965456779307733
"TG.44.3.FA18.2","CA",1,NA
"TG.45.0.FA14.0","CA",-0.276623228688958,0.364888073570381
"TG.45.0.FA15.0","CA",-0.172220248786913,0.665527140909131
"TG.45.0.FA16.0","CA",-0.355270640603136,0.11008018367426
"TG.45.1.FA15.0","CA",-0.149571162010274,0.818596279051627
"TG.45.1.FA16.0","CA",-0.254503721794033,0.420996056784073
"TG.45.1.FA18.1","CA",-0.378715415917978,0.236399640113834
"TG.46.0.FA12.0","CA",-0.141472490399948,0.744274581542051
"TG.46.0.FA14.0","CA",-0.243256200708947,0.273084246450692
"TG.46.0.FA16.0","CA",-0.314381914666283,0.0951299120902313
"TG.46.0.FA18.0","CA",-0.141145981660284,0.728417838129452
"TG.46.1.FA12.0","CA",-0.316735164569922,0.111639291229887
"TG.46.1.FA14.0","CA",-0.319205261281935,0.12293292575754
"TG.46.1.FA14.1","CA",-0.294897319124843,0.259681053360536
"TG.46.1.FA16.0","CA",-0.332549604074045,0.079699735337952
"TG.46.1.FA16.1","CA",-0.262858345685792,0.249815773121629
"TG.46.1.FA18.0","CA",-0.117216404467786,0.85167648216126
"TG.46.1.FA18.1","CA",-0.270890532239015,0.20208604934603
"TG.46.2.FA12.0","CA",-0.306988544845903,0.122219748295494
"TG.46.2.FA14.0","CA",-0.24757014406971,0.282334998180722
"TG.46.2.FA14.1","CA",-0.196596317634262,0.485298956372334
"TG.46.2.FA16.0","CA",-0.345987260046562,0.0652254743392305
"TG.46.2.FA16.1","CA",-0.24300659945858,0.294860004425831
"TG.46.2.FA18.1","CA",-0.348787060860136,0.06572917683817
"TG.46.2.FA18.2","CA",-0.218042520176151,0.387620857296082
"TG.46.3.FA12.0","CA",0.147542705715667,0.679655643714245
"TG.46.3.FA14.0","CA",0.745274072170568,0.36847925550129
"TG.46.3.FA14.1","CA",-0.0508466586936226,0.998344421237771
"TG.46.3.FA16.0","CA",-0.0261396962904322,1
"TG.46.3.FA16.1","CA",-0.101120484063077,0.812222749769526
"TG.46.3.FA18.1","CA",-0.380761906490738,0.0972260206125159
"TG.46.3.FA18.2","CA",-0.407380060674457,0.139231111899036
"TG.46.3.FA18.3","CA",0.0187170569529133,1
"TG.46.4.FA18.2","CA",-0.0708852222820828,0.995816884973845
"TG.47.0.FA14.0","CA",-0.398015984854035,0.124558151460947
"TG.47.0.FA15.0","CA",-0.187765804811688,0.452927472579177
"TG.47.0.FA16.0","CA",-0.31680977281087,0.0920511862677309
"TG.47.0.FA17.0","CA",0.0171022992997912,1
"TG.47.1.FA14.0","CA",-0.223602487832573,0.449891842657197
"TG.47.1.FA15.0","CA",-0.228857985795017,0.371459643735335
"TG.47.1.FA16.0","CA",-0.521058675666966,0.00283257283809647
"TG.47.1.FA16.1","CA",-0.252890650149578,0.275710621932278
"TG.47.1.FA17.0","CA",-0.0789363252239989,0.984977899133602
"TG.47.1.FA18.1","CA",-0.381468602689016,0.0633635472323904
"TG.47.2.FA14.0","CA",-0.400174483542786,0.381949226788572
"TG.47.2.FA15.0","CA",-0.0558092094189715,0.96072224435605
"TG.47.2.FA16.1","CA",-0.300360965120088,0.237102780942603
"TG.47.2.FA18.1","CA",-0.384245795880675,0.0993287100095277
"TG.47.2.FA18.2","CA",-0.470491624419835,0.107410891469655
"TG.48.0.FA14.0","CA",-0.188562303272341,0.444004114333218
"TG.48.0.FA16.0","CA",-0.307918330839648,0.10390525805239
"TG.48.0.FA18.0","CA",-0.184538056406596,0.470951021823049
"TG.48.1.FA12.0","CA",-0.250989439016181,0.429498161219334
"TG.48.1.FA14.0","CA",-0.343454036290702,0.0618358436692719
"TG.48.1.FA14.1","CA",-0.19430569682343,0.585023202089382
"TG.48.1.FA16.0","CA",-0.324304104448151,0.082447679605922
"TG.48.1.FA16.1","CA",-0.305548477604077,0.107032795293058
"TG.48.1.FA18.0","CA",-0.0907828679682933,0.838809315484977
"TG.48.1.FA18.1","CA",-0.307062969318947,0.105172953219898
"TG.48.2.FA12.0","CA",-0.380089564407529,0.04479484988968
"TG.48.2.FA14.0","CA",-0.327899303638594,0.0784802171484253
"TG.48.2.FA14.1","CA",-0.29679873999463,0.124399414338861
"TG.48.2.FA16.0","CA",-0.289366310869668,0.132114679674577
"TG.48.2.FA16.1","CA",-0.24843036935267,0.220526800118926
"TG.48.2.FA18.0","CA",-0.032005631842303,1
"TG.48.2.FA18.1","CA",-0.308585726581487,0.103089210715929
"TG.48.2.FA18.2","CA",-0.306595012275726,0.105695638284657
"TG.48.3.FA12.0","CA",-0.432907234314128,0.0278106856573365
"TG.48.3.FA14.0","CA",-0.170513262018596,0.492283516755535
"TG.48.3.FA14.1","CA",-0.298294173818974,0.117230886183633
"TG.48.3.FA16.0","CA",-0.234454085861838,0.290265019749786
"TG.48.3.FA16.1","CA",-0.249158519221819,0.218786644364399
"TG.48.3.FA18.1","CA",-0.3233089825684,0.0835846763399267
"TG.48.3.FA18.2","CA",-0.225106564707263,0.297122002697334
"TG.48.3.FA18.3","CA",-0.103313319742551,0.804998085923876
"TG.48.4.FA12.0","CA",-0.0540333332435624,0.965760545236922
"TG.48.4.FA14.0","CA",0.88301738565223,0.583439982935566
"TG.48.4.FA14.1","CA",-0.281848015223136,0.329627058810773
"TG.48.4.FA16.0","CA",0.386205664495322,0.223460322118157
"TG.48.4.FA16.1","CA",0.0247829272354027,1
"TG.48.4.FA18.1","CA",-0.327506522788067,0.279127527477908
"TG.48.4.FA18.2","CA",0.0787356767621368,0.867934002305326
"TG.48.4.FA18.3","CA",0.128731398358688,0.877406166688819
"TG.48.5.FA18.2","CA",-0.0777203316985245,0.964971086886856
"TG.48.5.FA18.3","CA",-1,NA
"TG.49.0.FA15.0","CA",-0.437807221728066,0.025819119083726
"TG.49.0.FA16.0","CA",-0.302600391417317,0.110761886240333
"TG.49.0.FA17.0","CA",-0.193447578544633,0.408092819485778
"TG.49.0.FA18.0","CA",-0.323977869580316,0.0983146727101512
"TG.49.1.FA14.0","CA",-0.231113802952346,0.39977079554335
"TG.49.1.FA15.0","CA",-0.347379025096813,0.057966389636801
"TG.49.1.FA16.0","CA",-0.354975522441872,0.0513370923490022
"TG.49.1.FA16.1","CA",-0.347029538204708,0.058244800269067
"TG.49.1.FA17.0","CA",-0.298825214131782,0.18319652184764
"TG.49.1.FA18.1","CA",-0.336462112556222,0.0685429791235005
"TG.49.2.FA14.0","CA",-0.328282736297173,0.157181130441463
"TG.49.2.FA15.0","CA",-0.327821111304022,0.0784915302508311
"TG.49.2.FA16.0","CA",-0.335839814605456,0.0691295993697705
"TG.49.2.FA16.1","CA",-0.259691423924488,0.198510891097231
"TG.49.2.FA17.0","CA",-0.253979770193058,0.398430034162212
"TG.49.2.FA18.1","CA",-0.271112812784243,0.178156295668017
"TG.49.2.FA18.2","CA",-0.151548376269473,0.543516741874829
"TG.49.3.FA15.0","CA",-0.288754969515885,0.219805727116794
"TG.49.3.FA16.0","CA",-0.0587650634108995,0.946137995454073
"TG.49.3.FA16.1","CA",-0.326745057260423,0.0868619190110236
"TG.49.3.FA18.2","CA",-0.324886607367055,0.130062690591808
"TG.49.3.FA18.3","CA",-0.721751849708234,0.757188500726968
"TG.50.0.FA14.0","CA",-0.195684396356226,0.539574798677827
"TG.50.0.FA16.0","CA",-0.265649577436057,0.179249234447795
"TG.50.0.FA18.0","CA",-0.246890497479939,0.224521800693768
"TG.50.1.FA14.0","CA",-0.217432912108807,0.325287691787348
"TG.50.1.FA16.0","CA",-0.266358810322368,0.177619073176309
"TG.50.1.FA16.1","CA",-0.219110985455901,0.302021240475506
"TG.50.1.FA18.0","CA",-0.271484334047705,0.167052363584183
"TG.50.1.FA18.1","CA",-0.264305885624876,0.181979726766078
"TG.50.1.FA20.1","CA",-0.138406019221792,0.66366619433409
"TG.50.2.FA14.0","CA",-0.244688447647584,0.230075512628348
"TG.50.2.FA14.1","CA",-0.255778368542972,0.315374685729687
"TG.50.2.FA16.0","CA",-0.251113643968224,0.213846463957934
"TG.50.2.FA16.1","CA",-0.201438517424807,0.356448124666491
"TG.50.2.FA18.0","CA",-0.179654457285906,0.448370036886947
"TG.50.2.FA18.1","CA",-0.218341933622863,0.303892533813826
"TG.50.2.FA18.2","CA",-0.161287008968149,0.495560892948507
"TG.50.2.FA20.2","CA",NA,NA
"TG.50.3.FA14.0","CA",-0.213037260821734,0.319419253856401
"TG.50.3.FA14.1","CA",-0.241595139584493,0.244049849085974
"TG.50.3.FA16.0","CA",-0.156938421342187,0.511616241402978
"TG.50.3.FA16.1","CA",-0.21303593675036,0.319419253856401
"TG.50.3.FA18.0","CA",-0.114239438936858,0.840404925589928
"TG.50.3.FA18.1","CA",-0.214739373936504,0.314528133870123
"TG.50.3.FA18.2","CA",-0.178163365737265,0.435246476902519
"TG.50.3.FA18.3","CA",-0.120198575605516,0.704550333329638
"TG.50.3.FA20.3","CA",0.202592219126522,0.708960244103244
"TG.50.4.FA14.0","CA",-0.0725824579423316,0.853165100964777
"TG.50.4.FA14.1","CA",-0.162127687530686,0.534921184613038
"TG.50.4.FA16.0","CA",-0.0829215656116233,0.815561931912307
"TG.50.4.FA16.1","CA",-0.147772517956357,0.547183573302699
"TG.50.4.FA18.1","CA",-0.222491040300312,0.292576021893518
"TG.50.4.FA18.2","CA",-0.106182097855498,0.713681785748425
"TG.50.4.FA18.3","CA",-0.148891069580747,0.579141554880712
"TG.50.4.FA20.3","CA",0.86735649095806,0.0662740537928112
"TG.50.4.FA20.4","CA",0.548340591744612,0.13782145859074
"TG.50.5.FA14.0","CA",-0.00729155725768295,1
"TG.50.5.FA16.0","CA",0.494839033328061,0.0943852725787937
"TG.50.5.FA16.1","CA",-0.162986210486432,0.512135016009876
"TG.50.5.FA18.1","CA",0.103518198976739,0.781784874956516
"TG.50.5.FA18.2","CA",-0.0857753000135539,0.852294319971407
"TG.50.5.FA18.3","CA",-0.102994840686335,0.796964678767015
"TG.50.5.FA20.4","CA",0.35469477382215,0.759388314256476
"TG.50.5.FA20.5","CA",-1,NA
"TG.51.0.FA16.0","CA",-0.286568293593433,0.137079814359466
"TG.51.0.FA17.0","CA",-0.220907221921903,0.31478624265418
"TG.51.0.FA18.0","CA",-0.272754596004077,0.164042534136442
"TG.51.1.FA15.0","CA",-0.36752037970545,0.0436888108010096
"TG.51.1.FA16.0","CA",-0.359216501785442,0.0476605254952237
"TG.51.1.FA17.0","CA",-0.325636304558935,0.0806265283795112
"TG.51.1.FA18.0","CA",-0.285625353314429,0.138321293461597
"TG.51.1.FA18.1","CA",-0.306213088024141,0.106319771191861
"TG.51.2.FA15.0","CA",-0.288863483569163,0.132726748421234
"TG.51.2.FA16.0","CA",-0.303553621295049,0.10962366664167
"TG.51.2.FA16.1","CA",-0.303305456516923,0.109846731802444
"TG.51.2.FA17.0","CA",-0.325270105350987,0.081128087870072
"TG.51.2.FA18.1","CA",-0.287491585008783,0.135456542143154
"TG.51.2.FA18.2","CA",-0.178039473394552,0.442014285914925
"TG.51.3.FA15.0","CA",-0.203007800960878,0.351436541478376
"TG.51.3.FA16.1","CA",-0.294809551013183,0.123336478492209
"TG.51.3.FA17.0","CA",-0.230085138906437,0.344148836901332
"TG.51.3.FA18.2","CA",-0.178699773159694,0.433585641389818
"TG.51.3.FA18.3","CA",0.0694220817809811,0.977247604739314
"TG.51.4.FA15.0","CA",-0.0322569237064298,0.99120629265289
"TG.51.4.FA16.1","CA",-0.356280663567515,0.0558202683582623
"TG.51.4.FA18.2","CA",-0.0985390420510676,0.771165101645024
"TG.51.4.FA18.3","CA",0.0680818649469231,0.924295005162191
"TG.51.5.FA18.2","CA",0.156769887784437,0.838741736861421
"TG.51.5.FA18.3","CA",-0.532976763816789,0.540898986783915
"TG.52.0.FA16.0","CA",-0.271676197253832,0.166640460206313
"TG.52.0.FA18.0","CA",-0.234152122157585,0.25925641652003
"TG.52.0.FA20.0","CA",-0.186492911120962,0.444004114333218
"TG.52.1.FA16.0","CA",-0.233309180186016,0.261524149121218
"TG.52.1.FA16.1","CA",-0.209053899632887,0.338582726528283
"TG.52.1.FA18.0","CA",-0.229927861686935,0.27127088541073
"TG.52.1.FA18.1","CA",-0.209805513502955,0.329230762809176
"TG.52.1.FA20.0","CA",-0.23349950324279,0.266950909871581
"TG.52.1.FA20.1","CA",-0.231039767353016,0.267840988189613
