"ID","Treatment","4306262","262104","181348","184451","176925","3957916","193680","258165","180362","1111580","1100972","3265889","262633","1111328","182061","187535","199307","353073","134762","210950","265912","207284","637934","262917","4421276","136604","4409730","4449518","258232","825063","730939","261590","167509","271230","175416","4455677","170926","176691","182033","743693","188973","1571092","4462541","291725","4407703","171532","258957","273967","174698","174126","163997","178480","4439469","4432234","194878","177068","259195","191445","182712","4390754","97263","320169","268720","333351","743911","186122","176990","195005","264155","258179","295188","258725","194665","180972","839215","2897332","178490","4474255","262801","170056","1051764","192204","177271","2656868","3465320","4334624","321809","198170","3919797","198194","663226","265940","129394","183545","263252","259511","335057","279431","177590","287507","2286580","180555","98048","199137","4440624","176957","275470","179703","230268","265793","191811","194504","1113282","272953","264225","164237","4407190","163153","175998","375106","259504","134065","196349","832848","839233","318503","359376","461524","308734","259870","825939","276236","261064","779847","174824","1107303","1857626","266946","276837","191583","661055","3172949","708190","260205","414089","191616","165046","4438116","299687","351094","242029","4484382","263272","267478","4410166","3750373","4436552","185743","4420206","173722","828708","665703","2120779","176154","175575","270199","264684","4435934","179838","851733","197765","295075","169428","162898","1684221","272201","258899","258522","174847","189476","307608","4383135","267042","832558","184966","4481359","273504","269886","264586","133843","344527","1108078","322839","188225","4372003","1105589","238487","172464","4410988","4342104","830014","631564","4393892","309361","261744","214835","261365","2883968","173892","271804","260018","172859","194478","197706","4376828","174285","268733","258438","328905","1105751","189279","312476","4318470","4432841","1107459","250270","4449236","261373","4356342","4364237","329502","260156","176298","203713","269532","321469","827592","273364","176836","263612","303479","4390755","4380294","175901","258641","174184","258421","173245","38278","607540","3694603","338640","184318","177574","181419","234054","262095","187807","177195","292591","176118","259006","1109864","167034","271866","190114","258980","2901239","179949","345804","234912","263731","183446","4448052","610842","186760","263138","262556","628218","185222","307170","2063400","188785","180405","214116","266411","258368","180535","4343981","4457872","259922","191098","732285","190273","179575","195189","4480555","4480557","229562","2901246","178959","174071","197126","267110","356164","192598","173192","228140","318370","214471","4343528","228785","259290","176139","4430498","199698","1844553","170950","175114","176486","176868","258969","4468234","317633","465433","275218","214919","267124","3868285","263933","1108378","228043","337727","314810","266091","190835","4307094","4307093","2978254","261132","199067","4476330","258550","260666","265011","162005","174667","185587","268620","133206","4428313","325541","273586","267717","258559","259556","177533","174770","174320","New.ReferenceOTU1265","New.ReferenceOTU1316","New.ReferenceOTU416","New.ReferenceOTU292","New.ReferenceOTU295","New.ReferenceOTU294","New.ReferenceOTU858","New.ReferenceOTU928","New.ReferenceOTU667","New.ReferenceOTU1273","New.ReferenceOTU1070","New.ReferenceOTU1412","New.ReferenceOTU116","New.ReferenceOTU1098","New.ReferenceOTU1012","New.ReferenceOTU845","New.ReferenceOTU841","New.ReferenceOTU1242","New.ReferenceOTU542","New.ReferenceOTU1254","New.ReferenceOTU1256","New.ReferenceOTU1259","New.ReferenceOTU1323","New.ReferenceOTU550","New.ReferenceOTU956","New.ReferenceOTU951","New.ReferenceOTU1406","New.ReferenceOTU1356","New.ReferenceOTU146","New.ReferenceOTU961","New.ReferenceOTU960","New.ReferenceOTU964","New.ReferenceOTU966","New.ReferenceOTU1231","New.ReferenceOTU1237","New.ReferenceOTU1691","New.ReferenceOTU151","New.ReferenceOTU408","New.ReferenceOTU977","New.ReferenceOTU974","New.ReferenceOTU972","New.ReferenceOTU978","New.ReferenceOTU979","New.ReferenceOTU882","New.ReferenceOTU18","New.ReferenceOTU19","New.ReferenceOTU12","New.ReferenceOTU13","New.ReferenceOTU10","New.ReferenceOTU11","New.ReferenceOTU16","New.ReferenceOTU14","New.ReferenceOTU15","New.ReferenceOTU407","New.ReferenceOTU360","New.ReferenceOTU167","New.ReferenceOTU988","New.ReferenceOTU987","New.ReferenceOTU986","New.ReferenceOTU217","New.ReferenceOTU8","New.ReferenceOTU9","New.ReferenceOTU0","New.ReferenceOTU1","New.ReferenceOTU2","New.ReferenceOTU3","New.ReferenceOTU4","New.ReferenceOTU5","New.ReferenceOTU6","New.ReferenceOTU7","New.ReferenceOTU1361","New.ReferenceOTU995","New.ReferenceOTU200","New.ReferenceOTU1778","New.ReferenceOTU1558","New.ReferenceOTU1001","New.ReferenceOTU1398","New.ReferenceOTU1396","New.ReferenceOTU1397","New.ReferenceOTU833","New.ReferenceOTU832","New.ReferenceOTU834","New.ReferenceOTU22","New.ReferenceOTU21","New.ReferenceOTU27","New.ReferenceOTU1388","New.ReferenceOTU535","New.ReferenceOTU533","New.ReferenceOTU530","New.ReferenceOTU1023","New.ReferenceOTU1024","New.ReferenceOTU447","New.ReferenceOTU45","New.ReferenceOTU1853","New.ReferenceOTU1034","New.ReferenceOTU1031","New.ReferenceOTU1032","New.ReferenceOTU333","New.ReferenceOTU1861","New.ReferenceOTU873","New.ReferenceOTU909","New.ReferenceOTU311","New.ReferenceOTU868","New.ReferenceOTU860","New.CleanUp.ReferenceOTU31","New.CleanUp.ReferenceOTU77","New.CleanUp.ReferenceOTU78","New.CleanUp.ReferenceOTU110","New.CleanUp.ReferenceOTU123","New.CleanUp.ReferenceOTU24","New.CleanUp.ReferenceOTU23","New.CleanUp.ReferenceOTU22","New.CleanUp.ReferenceOTU169","New.CleanUp.ReferenceOTU12","New.CleanUp.ReferenceOTU14","New.CleanUp.ReferenceOTU18","New.CleanUp.ReferenceOTU19","New.CleanUp.ReferenceOTU54","New.CleanUp.ReferenceOTU51","New.CleanUp.ReferenceOTU53","New.CleanUp.ReferenceOTU59","New.CleanUp.ReferenceOTU92","New.CleanUp.ReferenceOTU29","New.CleanUp.ReferenceOTU28","New.CleanUp.ReferenceOTU7","New.CleanUp.ReferenceOTU4","New.CleanUp.ReferenceOTU2","New.CleanUp.ReferenceOTU3","New.CleanUp.ReferenceOTU0","New.CleanUp.ReferenceOTU1","New.CleanUp.ReferenceOTU8","New.CleanUp.ReferenceOTU113","New.CleanUp.ReferenceOTU244","New.CleanUp.ReferenceOTU43","New.CleanUp.ReferenceOTU86","New.CleanUp.ReferenceOTU83","New.CleanUp.ReferenceOTU135","New.CleanUp.ReferenceOTU68"
22,"WD8",32383,1,1,3610,0,18,0,6,0,4,98,0,77,0,1,75,0,19,116,12,52,928,0,0,77,0,35,774,0,0,0,165,0,0,0,3,0,1,0,11,7,12,200,5,13,0,1,1,2,2,1,1,220,0,0,0,49,0,3,32,0,28,4,0,1,0,0,2392,0,0,11,78,0,3,0,140,0,7,0,1,1,1,105,49,4,11,16,0,58,87,3,1093,101,1,0,87,4,0,0,1,0,206,3,3,22,33,1,0,0,948,158,0,0,3,0,1,0,14,0,23,1,13,2,1,0,3,17,39,0,6,0,2,0,1,2,6,0,0,318,1,0,10,0,0,16,0,1,5,19,1,5,11,485,5,10,0,10,3,1,44,0,0,0,1,4,0,7,8,2,13,0,0,18,0,3078,1,25,5,0,0,6,1,0,1,2,0,0,36,2,0,3,0,1,28,4,1,2,0,19,16,5,0,0,1,0,16,47,1,159,0,0,0,0,242,8,0,88,0,0,0,0,0,11,3,0,1,219,4,6,124,1,0,0,8000,1,564,72,5,1,0,0,1,1,0,35,102,585,1,464,0,0,3,1,0,0,1,576,0,13,0,4,2,11,520,109,1,2,10,1056,4,8,73,360,4,1,0,60,1,0,1,0,8,1,6,0,134,0,19,0,6719,4,1,1,4,1,8,1,0,1,0,237,0,1,1,0,10,1,9,0,0,3,9,0,0,2,1,0,7,58,0,6,0,19,14,1155,6,6,6,4,205,3,23,6,3,39,58,10,3,0,2,6,3,68,1,38,54,0,3,0,0,99,2,6,14,0,74,25,129,0,0,7,0,12,10,14,3,8,0,11,0,5,12,27,10,1,0,0,41,14,12,20,15,0,0,1,6,19,6,0,1,0,3,7,31,12,0,2,9,13,0,0,0,8,2,0,1,0,28,195,15,7,0,3,5,2,0,0,7,0,168,28,92,137,120,1,109,0,155,16,3,6,0,0,7,17,18,0,4,6,12,2,79,2,17,0,29,26,17,7,1,7,0,23,31,2,0,3,5,3,0,0,30,5,15,0,0,0,6,3,13,5,1,1,6,11,3,6,0,0,0,9,2,10,13,18,3,61,0,14,5,3,0,8,12,0,0,2
53,"WD2",14868,0,3,223,0,156,0,125,3,6,65,2,7,0,1,5,2,26,122,6,2,1849,0,0,26,0,23,637,2,0,0,88,0,0,0,0,1,1,0,9,5,8,1,4,46,0,5,3,4,107,1,5,29,0,2,0,30,1,3,27,1,59,3,1,0,1,1,2829,4,6,17,459,0,6,0,122,1,35,0,3,2,0,22,154,35,5,11,1,186,16,2,377,4,2,2,21,1,0,2,0,2,3232,6,2,21,13,8,53,11,98,18,0,3,12,5,0,1,23,1,21,0,5,0,0,0,12,5,97,0,5,0,0,0,1,111,5,0,0,2,0,0,15,2,1,5,0,27,18,27,0,12,22,86,6,21,2,22,0,0,2,0,1,2,1,3,0,697,36,45,43,7,0,24,0,603,0,4,672,0,0,10,2,19,1,54,2,1,157,3,3,2,0,734,8,10,0,1,0,34,1,0,0,1,1,0,2,31,1,92,0,3,1,0,111,10,0,56,29,3,1,1,0,21,4,3,0,855,0,3,30,13,1,1,1828,98,147,41,1,0,0,0,5,0,0,2,47,935,4,3287,0,2,10,0,0,0,0,222,0,133,0,15,3,10,424,1,1,1,53,717,0,5,36,109,1,0,0,40,0,1,5,1,42,0,5,1,57,0,169,1,26035,8,25,0,2,0,12,0,2,2,2,93,1,0,3,35,11,80,19,1,0,5,11,483,0,0,2,0,1,62,0,11,0,28,14,2711,24,10,12,1,1519,3,17,0,2,28,116,14,5,0,1,1,10,75,0,103,44,1,1,0,0,169,1,8,5,0,45,46,144,0,3,11,23,27,0,26,9,5,1,1,21,8,3,6,10,0,0,0,23,23,3,1,1,44,0,8,9,5,14,0,0,6,0,14,10,4,0,56,1,22,0,0,0,18,29,0,2,0,22,72,7,1,0,7,4,15,0,0,1,7,24,22,329,65,31,16,0,1,79,9,38,5,0,0,4,28,21,0,0,8,36,2,85,23,96,0,13,0,12,0,0,1,0,3,30,7,0,1,0,46,4,0,18,17,14,0,0,0,8,20,7,0,0,13,5,1,11,0,1,0,0,3,3,19,9,2,146,32,0,73,11,0,0,1,3,0,0,1
54,"WD2",26430,1,4,622,0,9,0,4,1,4,34,0,8,1,0,8,0,25,104,7,16,1845,0,1,125,0,34,187,1,0,0,168,2,0,0,1,0,0,0,0,6,142,6,1,31,0,0,3,1,42,2,6,279,0,1,0,8,0,2,22,1,10,5,1,2,0,0,3477,5,1,14,37,1,4,0,221,0,25,1,3,1,0,187,114,28,1,4,2,53,6,4,283,6,1,0,22,0,0,2,0,0,661,0,0,7,9,24,0,0,401,41,0,0,6,5,0,0,11,1,42,1,9,0,2,0,1,6,80,0,8,0,1,0,0,169,2,0,1,5,0,0,42,0,2,5,10,40,18,22,0,15,6,50,0,22,7,14,2,0,0,0,0,1,0,2,0,7,3,44,50,15,0,17,0,688,0,6,62,5,0,13,0,22,1,1,0,0,39,0,1,0,0,2,1,7,2,4,1,3,14,1,2,2,0,0,1,19,11,86,0,0,0,1,67,10,1,67,13,0,2,4,0,23,13,1,5,863,2,3,4,19,0,0,1734,3,165,7,2,1,0,0,4,0,1,23,17,791,0,3000,0,0,7,0,0,1,0,134,1,26,0,2,2,4,396,0,0,0,27,71,4,11,4,131,0,0,1,8,1,1,4,0,28,5,11,2,17,0,26,0,22828,7,1,1,15,0,0,20,0,0,1,34,0,2,0,31,33,304,55,2,1,4,10,0,0,0,5,0,0,9,0,10,1,12,3,2962,4,7,6,0,22,2,2,2,2,15,112,8,4,1,1,3,2,15,0,72,47,4,4,1,0,228,1,2,16,0,49,25,45,2,1,8,1,20,1,25,3,12,0,0,3,4,1,4,16,0,0,0,2,34,5,4,5,0,0,6,1,2,8,0,0,1,5,9,7,4,0,0,1,14,1,0,1,35,30,0,0,0,28,103,9,0,15,2,9,11,0,0,0,2,52,13,123,118,49,2,31,2,80,4,6,6,0,0,1,20,9,0,1,13,3,1,70,13,72,0,25,7,11,0,0,2,0,3,47,7,3,0,0,42,0,0,19,15,17,0,0,0,6,3,3,1,0,16,0,2,11,1,3,0,0,2,0,12,6,1,34,58,0,53,5,1,0,6,2,0,0,0
29,"WD6",21336,0,5,1675,0,371,0,4,0,15,126,0,34,0,1,84,1,6,89,4,30,1565,0,1,6,3,42,2253,3,1,1,213,0,10,0,2,0,0,1,64,13,475,275,5,20,2,0,6,2,19,1,7,114,0,1,2,40,0,16,9,1,30,2,0,0,2,1,2673,0,44,15,60,2,4,5,54,1,12,1,0,0,1,178,58,20,7,18,2,7,253,8,1204,677,1,0,51,25,1,0,0,0,126,2,4,81,316,24,3,0,793,30,1,1,3,1,2,1,27,0,52,4,11,3,0,0,0,6,38,1,0,0,5,0,1,3,19,1,0,319,0,1,49,0,1,22,1,0,21,18,4,10,14,534,8,19,0,18,0,0,72,0,2,2,1,2,0,30,1,0,3,2,0,13,3,3101,37,13,5,0,0,4,1,17,1,1,0,0,0,1,4,13,0,1,15,5,3,8,1,11,14,3,0,0,1,1,29,142,1,173,0,3,0,0,192,7,1,76,12,0,0,0,3,9,4,1,9,316,1,4,150,1,0,1,7650,5,333,223,15,0,0,0,2,0,1,169,164,1328,0,108,0,0,9,1,0,0,1,579,1,0,0,5,3,37,491,0,1,1,18,561,2,13,74,1591,4,1,0,27,1,1,0,1,20,15,5,0,248,0,233,1,14988,10,3,0,6,1,18,6,1,0,0,345,0,10,3,0,15,11,13,2,3,3,15,74,1,0,0,0,9,244,0,14,87,21,16,1,8,19,4,6,268,2,16,5,1,52,3,6,12,0,10,4,3,0,0,27,108,2,7,0,0,18,0,6,1,2,47,87,118,0,0,4,0,6,13,0,15,12,1,6,0,7,17,11,13,37,1,0,11,13,7,13,5,0,0,2,25,7,11,0,0,0,8,12,33,8,0,5,17,11,1,0,1,19,1,0,0,0,33,90,27,17,15,13,7,4,0,0,6,0,90,56,148,96,67,3,56,1,83,41,3,3,0,0,9,4,4,3,3,10,17,3,87,6,64,0,15,8,9,10,0,3,5,12,31,4,8,1,3,1,0,0,18,9,13,0,0,0,10,1,2,17,0,7,3,13,6,5,1,0,1,10,13,11,13,9,3,44,0,28,7,2,0,7,3,0,0,0
34,"WD6",16325,1,5,743,0,0,0,1141,0,11,114,0,7,0,1,116,1,28,208,2,14,933,0,0,10,0,108,2851,2,0,1,365,1,0,0,0,0,0,1,44,8,2,915,2,17,3,1,3,2,1,0,0,46,0,2,0,60,0,9,9,2,77,1,0,2,0,0,1985,0,171,13,32,3,4,0,18,1,10,0,2,2,0,738,48,6,2,59,0,11,105,5,723,1721,0,0,81,44,1,2,0,0,159,1,5,53,12,0,4,0,353,57,0,0,21,0,13,1,14,0,20,0,7,1,1,0,1,4,27,0,15,0,0,0,0,0,30,0,104,1375,1,1,7,0,2,19,0,50,2,36,23,3,86,589,54,10,79,8,17,0,232,0,1,133,3,7,0,7,2,0,0,0,0,31,1,5401,0,6,5,0,0,1,0,18,1,0,1,0,30,3,59,11,0,2,28,4,10,7,0,30,71,8,0,0,0,0,13,228,2,301,0,0,0,0,382,35,0,1075,1,1,1,0,0,8,1,0,0,208,2,0,26,0,0,0,13398,1,1338,96,6,0,0,0,3,0,0,1807,132,601,0,5,0,0,21,0,0,2,2,101,0,5,0,3,2,20,515,191,2,2,22,610,12,3,50,2055,2,0,2,30,1,0,7,0,8,0,15,0,178,0,84,0,6090,24,0,1,3,48,9,0,1,4,0,177,0,13,1,0,5,3,22,3,27,3,9,2,0,3,0,0,11,904,0,6,0,15,59,1,4,47,22,21,145,1,6,7,255,63,1,7,3,0,2,0,3,114,0,89,73,2,9,0,0,6,2,3,3,0,163,22,88,0,0,11,0,4,50,0,6,6,0,15,0,13,23,42,5,29,0,0,6,2,15,38,15,0,0,7,36,13,10,0,0,0,8,14,84,28,1,1,45,14,0,0,0,6,0,2,0,0,52,212,11,17,0,0,3,5,2,0,14,0,151,19,141,63,117,1,80,0,189,71,4,15,0,28,21,0,6,1,15,16,8,1,95,4,13,0,23,26,13,28,0,10,5,7,28,5,0,0,10,0,0,0,39,5,20,0,0,0,8,1,5,28,0,1,4,25,7,1,35,0,0,26,1,6,26,13,2,29,0,17,1,2,0,3,18,0,0,6
59,"WD2",35891,0,14,2650,0,34,0,0,0,2,34,0,43,0,0,26,0,13,77,4,43,425,0,0,33,1,39,108,1,0,0,139,1,0,0,0,0,2,0,7,3,5,7,4,21,1,1,0,1,130,1,1,62,0,1,0,8,1,10,24,1,1,4,0,0,0,0,1394,0,24,14,38,2,4,0,113,1,11,1,0,1,1,167,77,21,0,6,1,46,50,4,251,25,1,0,21,0,0,3,0,0,476,0,12,45,19,13,2,1,449,107,0,0,7,4,0,0,8,0,11,0,11,0,0,0,1,16,2,0,1,1,3,0,1,32,7,1,0,5,0,0,18,0,1,3,14,40,12,5,1,1,6,114,8,16,0,10,5,3,0,0,0,6,1,4,0,12,3,6,0,0,0,13,0,217,0,5,21,3,0,4,0,13,0,2,0,0,7,1,1,5,0,1,15,6,1,2,0,6,23,5,1,0,0,0,4,15,0,101,0,0,0,5,169,0,1,3,50,0,0,1,0,15,1,0,2,456,3,10,0,2,1,1,4856,2,186,67,1,0,1,0,1,0,0,6,71,38,0,362,0,1,8,0,0,0,2,584,0,0,0,2,0,8,359,0,1,0,27,172,2,0,58,712,2,0,0,16,1,1,3,0,16,0,5,0,5,0,75,1,19052,5,1,0,10,0,5,2,0,0,1,81,1,4,1,2,18,7,39,0,0,1,2,8,0,0,5,0,0,3,0,9,5,17,11,150,2,5,4,0,75,9,5,1,5,30,18,6,11,0,0,3,6,30,0,43,71,1,2,1,0,4,1,7,10,0,19,27,37,2,0,7,0,7,17,4,12,8,0,7,1,2,10,6,11,0,0,0,10,8,8,1,18,0,0,3,0,9,3,0,0,0,7,10,17,1,0,4,14,1,1,0,2,24,1,0,0,0,13,96,5,2,0,5,13,11,0,0,10,0,18,33,134,148,30,4,69,0,119,7,6,8,0,0,2,16,23,3,3,9,6,0,61,3,73,0,21,0,32,16,0,2,3,18,31,3,0,1,2,1,0,1,16,15,12,0,0,0,11,3,16,0,0,7,6,6,12,0,0,0,0,0,0,4,3,9,20,69,0,54,2,0,0,13,18,0,0,4
60,"WD2",24247,1,15,1039,1,48,0,2,1,2,149,0,93,25,0,14,1,37,200,4,23,650,0,0,76,1,85,185,11,0,0,399,0,0,0,0,0,0,2,18,10,478,0,5,34,0,5,2,1,164,0,3,38,0,1,0,30,1,4,15,0,5,3,0,1,2,0,2382,4,15,15,331,1,3,0,305,1,8,0,0,0,0,162,71,13,16,7,6,319,38,2,335,2,1,1,218,0,1,5,2,1,1373,0,6,44,35,28,3,4,477,65,0,6,17,4,1,0,19,2,57,0,15,0,0,0,11,12,24,0,1,1,24,0,1,79,12,0,0,1,0,2,58,0,1,8,9,72,5,15,0,7,12,212,4,16,1,14,7,0,0,0,0,1,0,10,0,4,36,5,2,1,0,15,0,1444,3,16,349,1,0,10,0,12,1,28,0,0,0,2,1,5,5,1,17,2,2,3,0,19,5,0,1,0,0,1,5,24,1,130,0,0,0,3,173,0,0,12,68,0,1,1,0,23,9,2,1,277,1,25,0,4,0,1,11415,0,243,264,2,0,0,0,3,0,1,16,60,261,1,1030,1,0,15,0,0,2,0,496,1,0,0,15,2,7,434,0,0,1,29,347,3,1,20,142,3,1,0,107,3,1,26,0,11,13,5,0,61,0,155,1,15850,8,0,0,14,0,11,1,0,0,4,158,0,11,2,10,29,11,46,0,0,20,15,62,0,2,4,0,0,14,2,25,1,13,7,1663,8,6,11,0,56,6,29,1,0,21,121,11,5,0,2,1,5,44,0,107,87,1,4,1,0,11,0,14,9,0,20,41,81,1,2,6,1,38,2,30,10,13,0,6,10,3,28,29,24,0,0,0,10,32,7,5,9,0,0,8,1,1,6,0,0,5,6,14,40,10,0,2,4,2,0,0,1,28,1,0,1,0,30,215,9,10,29,2,8,6,0,0,1,1,78,80,125,117,53,10,75,0,212,14,16,6,0,0,4,25,23,3,0,7,11,2,94,3,73,0,18,11,13,2,0,12,0,4,56,1,10,1,10,5,4,0,24,9,13,0,0,0,9,7,7,0,0,11,3,21,6,7,0,1,0,6,2,10,10,9,39,53,0,30,1,0,0,9,7,0,0,1
25,"WD6",19942,3,2,3093,2,63,5,6,0,16,126,2,34,1,0,30,0,3,40,7,65,1272,1,3,51,1,89,1348,1,0,0,301,1,1,1,2,0,0,0,8,6,7,279,3,43,2,0,2,32,1,6,4,116,2,0,0,65,0,3,27,0,92,1,1,3,6,2,3254,0,0,16,162,2,12,9,318,0,25,3,0,1,1,213,44,15,0,32,0,33,165,2,394,623,0,0,48,15,0,1,0,6,198,3,3,37,34,5,3,3,558,24,0,1,34,2,1,1,41,0,28,0,6,0,2,1,2,13,36,0,4,0,10,0,0,1,18,0,0,436,2,1,77,0,0,15,0,11,10,24,1,5,6,332,25,20,0,24,3,1,49,1,2,13,0,11,0,18,2,1,4,1,1,22,1,2143,0,6,2,101,1,9,0,30,0,1,1,19,4,0,1,8,0,4433,36,5,1,0,0,6,22,0,0,1,1,0,10,154,1,148,1,0,0,0,325,12,1,284,2,2,1,1,0,4,4,1,0,732,1,6,82,2,3,0,6703,1,530,33,10,1,0,1,19,0,1,507,45,891,3,342,1,0,7,1,19,0,1,587,4,1,0,10,16,16,434,62,1,5,11,306,6,6,43,1728,4,1,1,6,1,1,3,0,20,0,13,0,127,0,34,8,13728,9,1,6,6,2,9,0,4,2,0,208,1,5,0,1,15,75,20,1,12,11,11,4,0,2,3,0,5,47,1,9,2,26,14,1356,12,69,3,5,261,3,12,1,25,65,11,5,12,0,3,1,0,1,0,68,67,3,0,0,0,22,6,7,5,2,60,138,135,2,0,5,1,0,3,2,6,15,0,2,1,4,14,1,7,11,1,0,4,32,3,2,4,104,0,9,10,3,16,0,0,0,1,5,15,11,0,4,7,10,0,0,0,19,0,0,1,0,18,49,7,12,0,8,6,3,0,0,4,0,50,31,83,89,28,0,140,1,21,30,0,1,1,0,3,2,2,1,1,9,5,1,118,9,50,0,11,4,4,12,0,7,6,21,20,7,0,2,2,0,0,0,2,0,10,0,0,0,3,4,10,15,0,5,3,8,2,5,6,0,1,5,4,9,8,7,2,42,0,18,4,6,0,7,4,0,0,3
13,"WD8",20433,1,12,2527,0,18,1,1,0,3,54,0,11,0,0,236,0,4,50,12,40,542,0,103,237,0,17,1205,9,0,0,94,0,0,0,2,0,0,0,35,10,3,259,1,17,0,0,1,1,12,0,0,234,0,3,0,68,2,5,11,0,37,5,1,2,0,0,3609,1,1,13,158,4,9,2,27,4,20,0,1,0,0,420,44,20,17,0,0,21,155,8,656,1641,0,0,165,46,0,1,0,1,608,0,1,143,44,7,1,0,1562,33,11,0,20,0,0,1,35,0,21,0,11,0,0,0,2,11,2,0,0,0,2,0,1,0,15,2,28,371,0,1,33,0,1,22,0,118,14,20,6,7,0,419,0,14,25,19,4,1,86,0,1,1,0,1,0,6,32,0,2,0,0,16,0,2921,2,14,3,2,0,15,0,0,1,1,1,0,16,0,21,2,0,1610,30,5,4,3,0,9,10,6,1,1,0,0,59,92,0,320,0,0,0,0,427,3,1,25,7,1,1,0,0,9,28,3,0,330,0,15,0,0,1,1,5922,1,982,123,4,0,0,1,4,1,2,399,114,21,0,9,0,0,21,0,0,0,0,214,0,22,0,5,1,22,418,78,1,108,13,954,2,23,164,1903,3,0,0,46,0,0,3,0,27,0,6,0,5,0,179,1,15670,14,4,0,6,0,15,0,2,8,3,176,1,0,2,0,68,4,143,0,3,15,14,50,0,2,6,0,5,183,0,39,1,18,16,2,4,10,4,13,3,2,30,10,0,104,0,5,9,0,2,19,3,171,0,19,126,2,6,0,0,13,1,22,3,1,115,31,240,1,0,9,0,3,6,0,10,27,0,2,0,0,11,22,12,45,0,0,10,4,3,5,8,67,0,3,8,4,12,0,0,0,5,6,33,23,0,0,10,0,0,0,0,11,0,0,0,0,7,66,7,17,0,7,5,3,0,0,2,0,83,38,111,85,41,0,87,0,37,78,4,3,0,0,1,0,3,0,9,24,22,6,82,4,68,0,17,10,7,10,0,5,10,18,16,0,0,6,3,0,0,0,9,1,5,0,0,0,4,4,11,17,0,6,3,7,3,1,0,0,0,3,1,12,7,12,24,56,0,20,5,3,0,14,7,0,0,7
